First Name,Last Name,Network Provider,Total Data (GB),Age
Wyatt,Johnson,T-Mobile,2.655778865,67
Courtney,Trujillo,AT&T,5.476846565,89
Leonard,Griffith,AT&T,2.13690302,36
Jamie,Jones,Verizon,2.684239006,61
Mike,Perry,Sprint,0.754537963,39
Angel,Turner,T-Mobile,3.174914239,39
Susan,Rogers,Verizon,4.6304182,25
Sara,Valdez,AT&T,4.768822392,54
Lindsey,Wilcox,AT&T,2.579462116,35
Teresa,Foster,T-Mobile,3.902686643,26
Danielle,Evans,Verizon,3.749758168,66
Victor,Gaines,Verizon,0.933017223,37
Amy,Moore,T-Mobile,1.053221134,80
Lisa,Avery,T-Mobile,5.532880894,39
Christie,Jacobs,Verizon,2.120720108,84
Nancy,Rasmussen,AT&T,2.625470442,75
Cassandra,Chen,Sprint,3.113530456,22
Ronald,Hill,AT&T,5.630682198,19
Carlos,II,T-Mobile,3.551881466,50
Christopher,Nguyen,Verizon,4.002731141,90
Kelly,Wilkinson,Verizon,3.509288068,79
Kevin,Peterson,Sprint,4.288682424,23
Todd,Elliott,Verizon,3.510775461,44
David,Stevens,Sprint,5.252596698,56
David,Perez,AT&T,3.158932218,31
Denise,Jenkins,AT&T,2.67130737,20
Heather,Gutierrez,Verizon,4.773092437,21
Sheila,Norris,Verizon,3.953334495,18
Michael,Jackson,T-Mobile,1.230472202,69
Raymond,Taylor,T-Mobile,1.991852376,77
Clinton,Young,Verizon,5.479565068,45
Angel,Rodriguez,Verizon,3.025921155,73
Dawn,Gamble,AT&T,2.734222841,66
Angela,Jackson,Verizon,2.240351923,27
Mckenzie,Carter,T-Mobile,2.52572253,46
Larry,Wheeler,AT&T,4.410998276,44
Austin,Hughes,Sprint,2.62722947,45
Thomas,Tate,T-Mobile,2.293577848,48
Jonathan,Hanna,T-Mobile,0.962555248,91
Thomas,Bradshaw,AT&T,5.499311872,35
Megan,Williams,Sprint,4.832813589,40
Carrie,Jackson,T-Mobile,4.495615274,32
Brandon,Contreras,Verizon,3.769661279,42
Ashley,Bradley,T-Mobile,3.26069227,85
Vanessa,Reeves,AT&T,4.875049684,37
John,DDS,AT&T,3.903133259,26
Brooke,Garcia,AT&T,4.591552196,65
Gerald,Mathis,T-Mobile,2.357841637,26
Kevin,King,Sprint,2.334523638,75
Robert,Walker,Verizon,3.688988599,59
Brandy,Walker,AT&T,2.440972385,71
Shannon,Robbins,Sprint,3.237279314,86
Joseph,PhD,Verizon,3.425159497,71
Judy,Bernard,AT&T,3.076019641,87
Amy,Pugh,Verizon,4.788730018,33
Diane,Page,Verizon,0.814562068,29
Jeffrey,Davis,Sprint,3.784693644,45
Nicholas,Nelson,Verizon,1.437873655,24
Christopher,Berry,AT&T,5.512228584,58
Joanna,Taylor,Sprint,2.262959357,36
Karen,MD,T-Mobile,4.333829332,19
Theodore,White,T-Mobile,2.742505249,33
Elizabeth,King,Sprint,0.944610088,60
Jeffery,Gonzales,T-Mobile,3.461430706,92
Melody,Bennett,Verizon,4.788009958,43
David,MD,AT&T,1.311978071,29
Melissa,Soto,Verizon,1.737677135,48
Steven,Gonzalez,Sprint,2.61865395,95
Shannon,Chan,AT&T,1.475957739,53
Andrea,Miranda,Sprint,4.668267834,83
Karen,Kennedy,Sprint,2.712201003,82
Amanda,Wilkinson,Sprint,3.437927693,27
Kevin,Martinez,Verizon,1.697062265,41
Tanya,Howard,AT&T,1.264684884,33
Jessica,Woodard,AT&T,1.162457526,58
Thomas,Brooks,AT&T,2.50981126,90
Grace,Richardson,Verizon,2.773327904,87
William,Jimenez,T-Mobile,0.15498642,94
Darius,Young,Verizon,4.93296794,92
Nicholas,Perez,Verizon,2.548678003,62
Eric,Dean,Sprint,0.877828998,78
Debra,Dawson,AT&T,1.16222982,27
Candice,Davila,AT&T,0.636742944,74
William,Beasley,T-Mobile,2.002858748,73
Jay,Jones,T-Mobile,2.613534789,47
Stacy,Snyder,Sprint,4.446381479,28
Hannah,Silva,AT&T,4.977273061,98
Ana,Nguyen,T-Mobile,5.037863949,95
Nancy,Foley,T-Mobile,1.717870305,34
Brittany,Wood,AT&T,1.927744065,68
Maria,Day,Verizon,4.873602509,66
Lauren,Harris,T-Mobile,3.544505173,93
Andrew,Watkins,AT&T,2.410066822,20
Zachary,Sherman,T-Mobile,1.742619391,36
Brenda,Anderson,Sprint,2.988063805,69
Sarah,Reed,T-Mobile,3.236297227,20
Heather,Collins,AT&T,5.232581875,44
Jennifer,Johnson,T-Mobile,1.537365221,49
Amanda,Pineda,Sprint,1.315645924,89
Christine,DVM,Sprint,2.166659787,43
Jonathan,Wright,T-Mobile,1.981856274,35
John,Wong,T-Mobile,3.501223968,78
Steven,Montgomery,Sprint,3.96349365,98
Thomas,Baird,Sprint,2.344359807,70
Joseph,Martin,Verizon,3.998805805,61
Donald,Pearson,Verizon,2.565288444,95
Nicholas,Romero,Sprint,3.496429508,76
Gregory,Rios,T-Mobile,3.689135683,35
Norma,Williams,AT&T,2.244907584,26
Ronald,Swanson,T-Mobile,3.339349164,62
Sharon,Reynolds,T-Mobile,2.369737956,62
Melissa,Salazar,Verizon,2.613853885,65
Jocelyn,Pierce,Verizon,1.914882941,54
James,Vargas,Verizon,1.973872254,35
Luke,Atkins,Sprint,4.201125676,73
Ashley,Morris,Sprint,2.099480868,98
Michael,Whitehead,T-Mobile,4.278488148,79
Jesus,Ryan,T-Mobile,5.330740685,44
Jonathan,Robinson,AT&T,2.428297096,66
Tyler,Patterson,T-Mobile,0.693936122,20
Mrs.,Williams,T-Mobile,0.354162002,71
Caitlin,Hull,Verizon,0.852078222,74
Michael,Payne,Verizon,0.648330972,43
William,Koch,Verizon,3.691952878,23
Mr.,Flores,Verizon,2.332858011,81
Douglas,Warner,Verizon,3.995037922,56
Mark,Smith,AT&T,0.812790599,78
Sheri,Wells,AT&T,2.453760145,65
Jose,Sweeney,AT&T,2.111860755,68
Michael,Rush,Verizon,2.030387116,81
Holly,Beck,Sprint,1.429669706,25
Elizabeth,Savage,Verizon,3.192708314,65
Curtis,Wright,Verizon,3.760418527,70
Brandi,Alvarado,AT&T,0.928779701,21
Lisa,Moss,Verizon,4.026503335,90
Megan,Krueger,AT&T,2.178658921,93
Antonio,Carrillo,Verizon,1.756860925,90
Abigail,Gibson,T-Mobile,4.212754569,48
Megan,Wang,Sprint,4.977874921,33
Alexander,Taylor,Sprint,4.627816684,42
Cindy,Lamb,AT&T,0.960246251,71
Todd,Hampton,T-Mobile,5.079097183,42
Julian,Kim,Sprint,4.264476169,60
Yvonne,Evans,AT&T,2.762361268,27
Brian,Jones,Verizon,5.484643636,46
Stanley,Dean,Verizon,4.464505415,91
Judith,Williams,T-Mobile,3.823015032,48
Kathryn,Jenkins,Sprint,4.396561691,46
Lisa,Vaughan,Verizon,2.670065553,86
Donald,Sparks,AT&T,4.218578686,60
Kimberly,Martin,Verizon,1.232311797,77
Edwin,Smith,Verizon,4.926512546,63
Brent,Perez,Sprint,3.038095481,62
Tiffany,Cook,Sprint,4.761083862,42
Elizabeth,Dillon,AT&T,2.449024464,65
Brianna,Williams,T-Mobile,3.853134929,92
Jose,Ramsey,T-Mobile,2.260195876,90
Christina,Baker,Verizon,3.407830379,48
Jake,Poole,AT&T,4.643846196,88
Bruce,Jr.,T-Mobile,1.2420622,93
Teresa,Ball,T-Mobile,1.953478943,97
Russell,Gray,Verizon,2.846243733,58
Amanda,Wright,AT&T,2.071776874,28
Michael,Hill,T-Mobile,1.625799542,62
Derrick,Sanford,Sprint,2.150643229,33
Richard,Anderson,Sprint,1.547860156,92
Randy,Rodriguez,Verizon,4.493819453,63
Amy,Nelson,Verizon,5.015896914,49
Amy,Cole,Verizon,4.128619145,90
Lawrence,Dean,Verizon,0.754053773,36
Jeremy,Black,T-Mobile,4.634993232,53
Jonathan,Ford,AT&T,3.23844839,64
Louis,Ball,Verizon,4.485093261,75
Michael,Salinas,Verizon,2.84632754,18
Brandon,Nash,T-Mobile,0.44486044,68
Matthew,Brown,Verizon,3.404754478,57
Laura,Baldwin,Verizon,3.078905147,73
Michael,King,AT&T,5.197963776,74
Brittney,Chang,Sprint,4.329536876,94
Bradley,Yang,Verizon,2.496869547,75
Michelle,Diaz,T-Mobile,3.819971983,52
Luke,Saunders,AT&T,2.976855331,69
Pamela,Hall,T-Mobile,1.981996905,95
Chad,Leblanc,AT&T,2.916034613,32
Donna,Rodriguez,AT&T,1.428744396,91
Russell,Brown,Verizon,0.373700372,66
Dawn,Sanchez,Verizon,1.719121677,23
Jessica,Williams,Verizon,1.462581292,31
Jocelyn,Acevedo,Sprint,0.438387904,51
Keith,Reed,Sprint,4.454231213,31
Heidi,Thomas,T-Mobile,0.441848622,70
Kevin,Burke,Verizon,2.967332672,24
Melissa,Ruiz,Sprint,2.794115416,69
Jeffery,Stewart,Verizon,1.738274028,89
David,Cisneros,Sprint,5.545932885,98
Anthony,Kelly,Sprint,3.524626018,87
Christopher,Oneal,AT&T,4.745276145,95
Joel,Smith,Verizon,2.93297552,77
Mariah,Ramos,Verizon,4.472591337,39
Kathryn,Baker,Sprint,4.930858033,66
Andrew,Little,Verizon,2.62799582,68
Timothy,Castillo,Sprint,2.74614368,20
Patty,Barnes,Verizon,2.645169715,91
John,Forbes,AT&T,5.278406,79
Emily,Hughes,Verizon,1.77989145,73
Lawrence,Richardson,AT&T,3.546339982,69
Thomas,Adams,T-Mobile,1.264135925,18
Nicole,Delgado,Verizon,5.321121491,69
Jordan,Diaz,Verizon,3.161039663,44
Kevin,Anderson,Verizon,4.774029377,22
Justin,Poole,AT&T,4.714223745,49
Christopher,Martinez,Verizon,3.263832859,87
Ashley,Haynes,Verizon,4.000181467,30
Dr.,DVM,Sprint,3.774985854,29
Brittany,Alvarez,T-Mobile,3.246013799,88
Scott,Greer,AT&T,2.705651143,86
Amber,Watkins,Sprint,1.75571155,92
Lisa,Ramirez,AT&T,2.615489204,40
Randall,Washington,Sprint,5.672386832,23
Ricky,Swanson,T-Mobile,1.531130617,60
Angela,Wilson,Sprint,3.95938542,71
Nicole,Scott,AT&T,0.816706097,97
Laura,Sims,Verizon,3.142359313,62
Taylor,Oliver,Verizon,0.53199284,32
Debra,Caldwell,T-Mobile,3.297426608,82
Randy,Chapman,AT&T,0.315147428,81
Mr.,Lee,AT&T,3.192515903,79
James,Allen,AT&T,3.055450674,49
Thomas,Scott,T-Mobile,4.481904146,45
Jonathon,Richard,Verizon,3.765265988,34
Kyle,Nolan,Sprint,4.781500124,37
Jennifer,Drake,T-Mobile,4.37878352,19
Randall,Richardson,Sprint,0.86978961,56
Natalie,Black,Verizon,1.952068173,27
David,Nelson,T-Mobile,0.304546222,82
Marcus,Myers,Verizon,2.400157195,33
Brett,Orr,Sprint,3.155111769,39
Jamie,Rodriguez,AT&T,5.191182196,35
Stuart,Benson,AT&T,2.718578386,81
Mr.,Smith,Sprint,3.990086372,55
Wayne,Shah,AT&T,2.003316364,63
Peter,James,Sprint,1.581010222,92
Kurt,Fowler,T-Mobile,4.856087026,63
Alexandra,Lopez,T-Mobile,2.041240107,34
Cassandra,PhD,T-Mobile,5.212200657,94
Stephen,Duncan,AT&T,1.274341964,99
Brian,Davis,Verizon,4.4953198,54
Katherine,Jackson,AT&T,3.82177513,86
Kayla,Mendoza,AT&T,3.448182841,60
Emily,Taylor,Verizon,4.798291203,74
Nathan,Jackson,Verizon,2.445575819,89
Tara,Carpenter,Verizon,1.119775244,82
Lucas,Griffith,Verizon,1.314264361,63
Carmen,Jacobs,AT&T,2.005533293,74
Stephen,Monroe,Sprint,2.748936662,92
Mary,Rollins,T-Mobile,4.558196965,22
Meagan,Rodriguez,Sprint,1.261251066,92
Cynthia,Parrish,AT&T,4.650464377,40
Samantha,Serrano,Verizon,5.407352394,100
Isaac,Hoffman,T-Mobile,4.49501066,27
Mary,Bender,T-Mobile,4.763985759,89
Patricia,Martinez,Sprint,4.144388469,31
Jeffrey,Collins,AT&T,3.330991459,49
Carrie,Hahn,AT&T,3.403749348,98
Melissa,Mendoza,AT&T,3.123081251,83
Harold,Sanchez,T-Mobile,1.561327833,66
Michael,Riley,Sprint,1.408262519,100
Joseph,Leonard,T-Mobile,2.785288411,26
Kayla,Brown,T-Mobile,1.152819903,95
Melissa,Allen,Verizon,4.934926383,32
Anthony,Singleton,Sprint,2.709220516,61
Bruce,Freeman,Verizon,2.423535577,47
Catherine,MD,AT&T,1.198198296,55
Adam,Stephens,T-Mobile,2.626080213,63
Andrea,Aguilar,Sprint,2.48424493,43
Jason,Garza,AT&T,1.314128389,60
Richard,Murray,Sprint,4.740498343,29
James,Cain,T-Mobile,1.388370828,39
Benjamin,Oliver,Sprint,3.986139008,46
Joe,Riley,AT&T,1.105507719,41
Laura,Little,Verizon,5.321870637,18
Cynthia,Bennett,T-Mobile,3.522447547,28
Susan,Williams,Verizon,3.45405644,70
Taylor,Webb,T-Mobile,4.290687159,63
Hannah,Smith,AT&T,3.769703539,78
Gary,Jackson,T-Mobile,1.293543588,36
Antonio,Martin,Verizon,2.36423727,90
Jennifer,Dillon,T-Mobile,1.846931298,75
Cameron,MD,AT&T,2.565026882,42
Janice,Todd,T-Mobile,2.49359302,45
Paul,Bowers,Verizon,4.141163975,28
Debra,Garcia,AT&T,2.163277512,48
Kaylee,Bowman,Verizon,1.648550915,92
Chelsea,Brown,T-Mobile,5.515822009,69
Megan,Castillo,Sprint,5.61369088,68
Mark,Williams,Verizon,5.03758878,43
Charles,DVM,T-Mobile,3.477232275,88
William,Schmidt,Sprint,1.463065464,43
Deborah,Duncan,Sprint,4.870126077,54
Sean,Morgan,AT&T,1.378533776,57
Michael,Alexander,Sprint,1.204869426,30
Hannah,Dixon,Verizon,1.645831235,100
Kelly,Chavez,Verizon,3.599653682,57
Lisa,Fleming,Sprint,1.037586675,99
David,Gomez,T-Mobile,3.920289735,79
Kyle,Anderson,Verizon,0.347730192,80
Cindy,Adams,Verizon,0.645810633,75
Kathy,Hughes,AT&T,2.345027125,80
Nicole,Lambert,T-Mobile,2.332946012,74
Kayla,Sims,Sprint,4.863125057,80
Rachel,Velazquez,T-Mobile,4.883158065,82
Sydney,Herring,AT&T,1.731010844,86
Kim,Griffin,AT&T,5.37162045,50
Anna,Phillips,T-Mobile,4.168485755,80
Ashley,White,AT&T,2.925878128,88
Brittney,White,AT&T,3.749075591,21
Joanna,Baker,AT&T,4.567584236,56
James,Bernard,T-Mobile,1.251873799,78
Michele,Solomon,AT&T,1.890734259,79
Anita,Ortiz,Sprint,2.784072987,95
Paul,Lee,Sprint,1.189920242,63
Andrew,Ingram,Verizon,1.885475599,40
Sharon,Montoya,Sprint,3.775770786,20
Travis,Rogers,Verizon,4.236035835,83
Collin,Crawford,T-Mobile,2.031659162,68
Amanda,Stokes,AT&T,2.331008018,29
Justin,Dean,Sprint,4.38146362,64
Brian,Pope,Verizon,2.793628819,19
Valerie,Underwood,T-Mobile,4.39507956,73
Clayton,Norris,Verizon,5.472900791,57
Michael,Griffith,AT&T,5.658506856,60
Dr.,Hamilton,Sprint,3.830476431,80
Michael,Thornton,T-Mobile,2.46685067,61
Raymond,Simpson,Verizon,1.067695026,99
Kristina,Browning,T-Mobile,4.47908966,53
Ryan,Lee,Verizon,4.87132432,49
Melinda,Orr,Verizon,0.712904181,50
Shari,Singh,AT&T,0.472888717,46
Peggy,Rosario,AT&T,4.958891349,31
Dr.,Jones,Verizon,1.477177449,85
Andrew,Reynolds,Sprint,0.569541419,44
Katie,Mccormick,T-Mobile,4.574297012,79
Darrell,Strong,T-Mobile,1.347010932,20
Jennifer,Day,AT&T,0.895704662,22
Stephen,Goodwin,Sprint,3.045689421,36
Nathan,Martin,Verizon,3.751461713,98
Susan,Cross,AT&T,2.256565094,63
Steven,Gonzalez,Verizon,2.762214364,72
Aaron,Marshall,Verizon,3.528588318,75
Michelle,Snyder,AT&T,3.001520369,71
Aaron,Harrison,Sprint,1.035481142,90
Haley,Allen,T-Mobile,0.718534821,84
Ashley,Meyers,AT&T,2.938914438,98
Timothy,Murray,Sprint,4.718789907,63
Michael,Ferguson,Verizon,4.496550595,90
Rachel,Chapman,AT&T,3.890992982,61
Diana,Thomas,T-Mobile,4.100382066,77
Katherine,Ryan,T-Mobile,0.573408462,74
Lawrence,PhD,Verizon,5.011800251,34
Christopher,Moore,AT&T,4.416553479,98
David,King,T-Mobile,3.103057925,96
Nicholas,Brown,AT&T,1.389722836,36
Matthew,Klein,T-Mobile,3.713695894,18
Jonathan,Wilkerson,Verizon,3.123429404,74
Susan,Silva,Verizon,1.646420556,43
Michael,Watkins,AT&T,3.002459784,85
Lindsey,Thompson,Sprint,3.969030806,86
Antonio,Stanley,Sprint,4.60794264,53
Emma,Schroeder,Verizon,1.088483457,69
Donald,Kaufman,T-Mobile,1.698138303,21
Evan,Lindsey,Sprint,4.001322349,37
David,Singleton,Verizon,4.316154084,74
Brenda,Tanner,T-Mobile,3.248575089,52
Jessica,Harrison,T-Mobile,3.654474771,23
Henry,James,Sprint,0.255216534,83
Sandra,Wilson,Verizon,3.731711173,96
Michael,Rivera,T-Mobile,5.568322579,89
Melissa,Padilla,T-Mobile,3.946840931,19
Frank,Little,AT&T,5.29568605,43
Joseph,Carter,AT&T,3.752855558,72
John,Sparks,Sprint,4.265754985,42
John,Murphy,AT&T,1.591899363,60
William,Snyder,Verizon,1.236891093,52
Evan,Cox,Sprint,1.425789361,67
Jean,Cunningham,Sprint,3.050266379,38
Sabrina,Harris,AT&T,2.206193396,18
Hannah,Davis,T-Mobile,4.215383574,48
Melinda,Davidson,Verizon,4.731479056,56
David,Lee,Verizon,3.946224814,48
Monica,Keller,Verizon,1.200714745,31
Marcus,Kelly,Sprint,4.865909538,77
Shawn,Castro,Verizon,2.64037554,89
Jason,Hood,T-Mobile,3.801113579,35
Susan,Lopez,T-Mobile,4.574252838,91
Amber,Hensley,AT&T,4.891408805,20
Daniel,Kennedy,Verizon,2.980344601,74
Louis,Barker,Sprint,4.417832167,26
Jason,Howard,AT&T,2.873984339,21
Craig,Blanchard,T-Mobile,2.6632608,40
Curtis,Martinez,Verizon,3.579556552,96
David,Barnett,T-Mobile,2.506632534,93
David,Burns,AT&T,2.388728174,40
James,Nguyen,T-Mobile,3.591719915,99
Stephen,Lopez,Verizon,1.409466425,82
Jaime,Ryan,Verizon,3.714347063,46
Nicholas,Wilson,AT&T,3.859572476,48
Krista,Alvarado,Verizon,4.808013115,32
Benjamin,Avery,T-Mobile,1.814648924,47
Justin,Carter,T-Mobile,4.878207357,78
Eric,Pearson,Sprint,5.354685235,79
Joel,MD,Sprint,3.369398314,57
Marvin,Fox,Sprint,3.831188397,67
Monica,Le,T-Mobile,2.09802849,77
Walter,Hutchinson,T-Mobile,5.296431277,79
Ryan,Bullock,AT&T,3.432538769,76
Rebecca,Hernandez,Sprint,2.035406102,44
Martha,Mcdowell,T-Mobile,2.160360141,27
Christopher,Hernandez,AT&T,3.209312854,25
Kelly,Walls,T-Mobile,1.194615198,91
William,Smith,AT&T,4.013176089,40
Alexis,Clark,Sprint,1.231564745,99
Christopher,Stone,Sprint,3.300174006,19
Katrina,Rojas,Sprint,4.005848346,72
Donald,Brown,T-Mobile,4.569930383,74
Katherine,Armstrong,T-Mobile,4.28792761,31
Isaiah,Gordon,AT&T,4.636935013,34
Stephen,Jackson,Verizon,5.145168692,38
Mark,Mitchell,Verizon,3.853823879,51
Maria,Smith,Sprint,4.378913464,54
Rachel,Andrews,Verizon,1.362626399,61
Michael,Garcia,Sprint,4.58646833,27
Michael,Frye,AT&T,1.705349227,41
Jennifer,Smith,Verizon,5.069738265,97
Jeffrey,Rodriguez,Verizon,1.657888359,46
John,Hart,Sprint,1.426058534,33
Michael,Smith,AT&T,1.676665468,89
Benjamin,Burgess,Verizon,1.287333385,97
Mary,Thompson,Verizon,3.157468485,50
Daniel,Baldwin,Verizon,2.92756699,50
Paul,Jones,AT&T,4.611031083,57
John,Jarvis,AT&T,2.285588531,30
Alexa,Petersen,Verizon,1.588088504,58
Emma,Baker,Sprint,4.262777607,94
Dennis,Walker,Sprint,1.197625683,56
Cynthia,Mcpherson,Verizon,4.89077552,61
Lindsay,Tran,AT&T,2.060893127,50
Angela,Smith,Verizon,3.271093078,43
Jasmine,Smith,AT&T,1.258986511,49
Kenneth,Rodriguez,Verizon,1.716393497,32
Breanna,Chapman,AT&T,4.205924772,62
Anne,Peterson,T-Mobile,3.002577544,50
James,Taylor,Sprint,5.123111095,53
Amanda,Thompson,T-Mobile,2.685960989,60
Cody,Johnson,Sprint,4.385862435,53
Yesenia,Mclaughlin,AT&T,5.059492491,46
Amy,Garcia,T-Mobile,2.363436921,89
Sara,Kennedy,Sprint,4.581946353,93
Daniel,Murray,Verizon,1.065717475,65
Jamie,Butler,AT&T,4.151785114,76
Joseph,Berger,AT&T,4.220271393,83
Justin,Mcdaniel,Verizon,3.019125412,70
Travis,Brown,Verizon,1.446298449,50
Benjamin,Hernandez,Sprint,3.683952255,89
Martin,MD,AT&T,4.653215617,75
Rhonda,Blake,Sprint,4.955150313,77
Michael,Bowen,Verizon,4.238180162,83
Kelsey,Williams,AT&T,1.368115048,72
Steven,Harmon,Verizon,4.732543786,74
Nicole,DDS,Sprint,5.186331879,31
Kevin,Hunt,Sprint,2.309856415,22
James,Solomon,Sprint,1.477109112,44
Rachel,Owens,AT&T,4.481885028,35
Alison,Arias,Verizon,5.105109005,40
Gregory,Jr.,Verizon,0.893334593,48
Shaun,Freeman,Sprint,5.657806567,84
Misty,Zavala,Sprint,3.596217185,47
Heidi,Dillon,Sprint,5.747856447,44
Destiny,Mcintosh,Sprint,2.29181525,39
William,Nelson,T-Mobile,2.958597513,77
Elizabeth,Reilly,T-Mobile,2.258590114,75
Dean,Medina,T-Mobile,5.181911931,85
Susan,Barr,Sprint,3.084420638,19
Linda,Taylor,Sprint,4.549967995,97
Keith,Stevenson,Verizon,0.908474877,44
Andre,Pena,AT&T,3.971925942,74
Justin,Ryan,Verizon,3.240019903,35
Carla,Edwards,T-Mobile,0.805135877,26
Erika,Hoffman,Verizon,1.209266978,59
Anna,Pham,Sprint,1.197543936,68
Karen,Greer,T-Mobile,4.231386196,89
Anna,Ball,T-Mobile,3.027059783,83
Kristina,Ray,AT&T,0.963769165,20
Jessica,Hunt,AT&T,1.536671198,21
Lisa,Friedman,T-Mobile,2.6819915,90
Jonathan,Rodriguez,T-Mobile,0.366217049,53
Brad,Allison,Verizon,2.998952787,85
Brent,Price,T-Mobile,4.028384107,45
Caleb,Sanders,Sprint,3.274044051,39
Tina,Ramirez,Verizon,3.717429772,30
Kimberly,Beck,Sprint,1.982194328,27
Jamie,Myers,Sprint,1.685290627,30
Scott,Anderson,Sprint,4.918797507,63
Caleb,Pierce,T-Mobile,5.111623942,78
Adam,Kelley,AT&T,2.930421293,57
Sandra,Rhodes,AT&T,2.225732608,74
Laura,Reed,Sprint,3.40063541,63
Nancy,Jackson,T-Mobile,4.432082281,60
Ronnie,Gonzalez,Verizon,3.657327293,28
Peter,Reed,Sprint,5.097903203,74
Maria,Brown,Verizon,2.560789761,68
Zachary,Lamb,Verizon,3.968353927,57
Cindy,Wallace,T-Mobile,3.577536975,23
Jacqueline,Buchanan,T-Mobile,3.095171355,26
Denise,Brown,AT&T,3.094215926,38
Erin,Rivera,AT&T,3.625514025,75
Mr.,Robinson,T-Mobile,4.310726001,99
Gary,Carr,Sprint,4.892387805,83
Tammy,Hall,AT&T,1.485499099,97
Mary,Cox,Verizon,3.145554088,72
Dawn,Hunter,Sprint,5.240744418,27
Ariel,Sexton,Verizon,1.086259878,88
Jacqueline,Bowers,T-Mobile,2.832550107,70
Paul,Sullivan,Verizon,1.437635913,34
Elizabeth,Maldonado,Sprint,0.982082012,22
Brian,Collins,T-Mobile,5.246090029,67
James,Young,Sprint,3.171017189,22
James,Thomas,Verizon,4.339114384,30
Danielle,Wright,Sprint,1.149472428,55
Debbie,Dean,T-Mobile,0.63431987,56
Debra,Rush,Verizon,4.656506968,57
Tammie,Williams,Verizon,3.139530754,77
Donna,Cook,AT&T,0.631333307,32
Amanda,Adkins,AT&T,5.049408042,40
Roberta,Webb,Sprint,3.125355819,23
David,Baker,AT&T,2.87747477,88
Joshua,Ortiz,AT&T,3.928332413,21
Joseph,Alvarez,AT&T,0.880472709,57
Emily,Suarez,AT&T,3.12156382,85
Albert,Tate,T-Mobile,3.590519435,79
David,Blanchard,T-Mobile,2.219658145,62
Krista,Cole,AT&T,3.758972221,88
Dale,Carson,Sprint,1.913641839,93
Marcus,Chapman,T-Mobile,4.352303219,84
Ashley,Meyer,AT&T,0.886825574,32
Kristi,Winters,T-Mobile,5.335274908,33
Ashley,Valdez,Verizon,5.193150335,82
Linda,Haynes,T-Mobile,1.232123526,96
Mary,Reed,T-Mobile,5.375059457,78
Brittney,Munoz,Sprint,3.106027035,19
John,Sexton,T-Mobile,4.280124815,23
Natasha,Williams,Sprint,4.917860681,83
Daniel,Mills,Verizon,0.538480902,54
Karen,Brown,AT&T,1.440169231,88
Sarah,Williams,Sprint,2.081087867,36
Patrick,Garcia,T-Mobile,2.366221583,96
Tammy,Wang,T-Mobile,2.678797795,25
Willie,Reid,Sprint,2.896915493,58
Sharon,Flores,Verizon,1.45747955,19
Aaron,Sanders,AT&T,3.544452179,67
Ryan,Flores,T-Mobile,0.918649466,69
Brandi,Johnson,Verizon,2.589539769,33
Sandra,Ho,AT&T,1.490476546,25
Shelley,Santos,AT&T,4.348949601,69
Patrick,Guerrero,T-Mobile,5.036993075,25
Paul,Vargas,Sprint,0.669211884,34
Tyler,Stevens,T-Mobile,4.274796972,42
Christine,Foster,T-Mobile,4.53219333,21
Shannon,Hernandez,T-Mobile,4.807294032,50
Terri,Silva,Verizon,2.920312703,62
Alexa,Perez,Sprint,2.552406998,48
Michael,Oneill,Verizon,2.56685684,63
Angel,Wood,T-Mobile,1.98235315,84
Sarah,Valencia,Sprint,3.34428239,71
Nathan,Wallace,AT&T,2.538979525,55
Dr.,Taylor,Sprint,4.024785074,36
Jacob,Rodriguez,T-Mobile,0.728454878,42
Keith,Williamson,Sprint,1.171057434,92
Randy,Brown,AT&T,5.30115457,86
Christopher,Colon,AT&T,5.55694266,29
Christopher,Price,Sprint,3.976466861,21
Timothy,Lopez,AT&T,1.430941713,34
Jeffery,Davis,Verizon,4.684261121,55
Laura,Garcia,Sprint,1.522524208,56
Tommy,Lopez,AT&T,4.472012823,38
Heather,Gray,AT&T,0.910881363,28
Cynthia,Reeves,Sprint,3.384838399,20
Shelley,Gonzalez,Verizon,4.625372642,86
Mary,Stewart,Sprint,4.316028191,61
Susan,Hernandez,AT&T,3.658299233,72
Deanna,Shepard,Sprint,5.372921438,40
Jordan,Wilcox,AT&T,3.254365639,49
John,Peterson,T-Mobile,3.741327691,78
Martin,Smith,Sprint,2.572356889,82
Justin,Pittman,Sprint,0.825638014,26
Kimberly,Gonzalez,AT&T,3.755166101,88
Rachel,Hodge,AT&T,4.917279835,97
Christopher,Wright,AT&T,1.518935366,54
Lisa,Williams,AT&T,1.128821353,98
Derrick,Calderon,Sprint,1.78832082,75
Timothy,Anthony,AT&T,4.751663413,45
Julie,Allen,Sprint,2.057343672,27
Alexandra,Zuniga,Verizon,1.324979658,28
April,Hunt,Sprint,0.193370697,35
Robert,Wallace,AT&T,1.912963918,71
Carlos,Torres,AT&T,4.184957639,99
Sally,Good,Verizon,5.243726063,55
Amanda,Landry,Sprint,1.985770951,36
Gary,Alvarez,Verizon,2.013011481,60
Roger,Bailey,Sprint,5.119555516,24
Lauren,Pruitt,AT&T,4.88722817,94
Gary,Kennedy,Sprint,1.71939063,27
Jason,Randolph,AT&T,1.161221135,20
Julia,Crosby,AT&T,5.74274886,35
