First Name,Last Name,Age,Upstream Data (MB),Downstream Data (MB),Total Data (GB),App Name,Network Provider,City,State,Country,Zipcode
John,Jackson,24,312.9550888,1653.522564,1.920388333,Snapchat,Sprint,Rasmussenside,Florida,USA,58201
Patricia,Jones,34,204.665722,717.0399784,0.900103223,Zoom,AT&T,Port Natalieland,New Jersey,USA,66361
Brittany,Johnston,55,275.4652637,2773.815783,2.977813522,YouTube,T-Mobile,South David,Tennessee,USA,6715
Gloria,Ho,19,337.1432206,144.8992099,0.470744561,Twitter,AT&T,East Jasonton,New York,USA,2217
Jim,Spence,32,479.8009622,1654.115269,2.08390257,Snapchat,T-Mobile,Lake Christopherside,South Dakota,USA,43445
Vanessa,Wolf,25,78.65815431,3765.679729,3.754236215,TikTok,T-Mobile,Lake Morgan,Arkansas,USA,79887
Christine,Davis,98,62.14642464,4567.92108,4.521550298,YouTube,Sprint,Alexistown,West Virginia,USA,40665
Edwin,Moore,69,299.9816579,2979.050924,3.202180256,TikTok,Sprint,New Maryville,Florida,USA,75141
Bradley,Miller,56,302.8084699,1127.177348,1.396470525,TikTok,AT&T,Holmesstad,Ohio,USA,14106
Jessica,Garcia,70,126.4697655,1139.000746,1.235811046,YouTube,Verizon,Andersonbury,West Virginia,USA,84555
Cynthia,Matthews,68,410.7436784,3039.164738,3.369051188,WhatsApp,Sprint,New Amanda,Wisconsin,USA,1676
Christine,Jensen,51,291.1883815,2063.470449,2.299471514,WhatsApp,Sprint,New Lauren,Washington,USA,55357
Nathaniel,Baker,19,35.79499727,927.4582789,0.940677028,Netflix,Verizon,Port Rachelland,Virginia,USA,87061
Joseph,Baker,18,886.8635726,3947.615346,4.721170819,YouTube,Verizon,East Christineburgh,Michigan,USA,3566
Crystal,Bryan,96,887.1588279,1041.203031,1.883165877,Spotify,Sprint,South Amandaport,Louisiana,USA,72259
Debra,Joseph,53,217.0904304,1642.122132,1.815637267,Spotify,Verizon,Wesleyhaven,Indiana,USA,56701
Gina,Olson,78,171.2435059,354.075722,0.513007058,WhatsApp,AT&T,Lake John,Florida,USA,22144
Brittney,Mcintosh,96,551.8198367,3521.79196,3.97813652,YouTube,T-Mobile,Rodriguezborough,Pennsylvania,USA,19315
Terry,Rodriguez,99,634.445968,1412.625742,1.999093466,TikTok,T-Mobile,East Ericaberg,California,USA,98351
Paula,Simpson,43,957.9671319,1202.691464,2.11001816,TikTok,Sprint,New Darius,Arizona,USA,15122
Jenna,Brown,50,383.5749721,1551.623516,1.889842273,Spotify,Sprint,Shaneside,Iowa,USA,9902
Brittany,Cochran,68,622.0183394,4376.946138,4.881801248,Netflix,AT&T,Katherineside,South Carolina,USA,11525
Alan,Smith,57,879.3992353,2614.191924,3.411710116,YouTube,Verizon,Lake Willieville,South Carolina,USA,19660
Lisa,Roberts,23,455.4542479,831.5294128,1.256819981,Zoom,Sprint,Lake Courtney,Nebraska,USA,68545
Angela,Obrien,86,131.1222936,3883.680392,3.920705748,TikTok,T-Mobile,New Keithburgh,Missouri,USA,62409
Cindy,Day,77,383.672813,1081.843566,1.431168339,Twitter,AT&T,Colemanchester,New York,USA,78608
Laurie,Sutton,58,145.2012574,2091.756934,2.184529483,Snapchat,AT&T,Garrettmouth,Mississippi,USA,21135
Andre,Bruce,89,26.47306956,2861.975305,2.820750366,Twitter,Verizon,South Mary,Arizona,USA,56398
Nancy,Hall,67,754.0375258,2942.992428,3.610380814,Twitter,Sprint,Michellemouth,New Jersey,USA,45543
Gail,Sims,37,246.0394635,391.7089767,0.622801211,Zoom,Sprint,Ewingland,Idaho,USA,69352
Joseph,Garcia,53,11.98697538,4192.182234,4.105633993,Facebook,AT&T,West Kevin,Florida,USA,11824
Stephen,Gonzales,58,873.708034,2423.182262,3.219619429,Snapchat,T-Mobile,East Amyburgh,Iowa,USA,29480
Christina,Thomas,28,449.3509501,4946.840464,5.269718177,Snapchat,Sprint,East Taraview,Ohio,USA,15461
Steven,Weeks,75,246.4712808,3601.339919,3.757628125,TikTok,T-Mobile,Acostafort,Rhode Island,USA,38170
Jason,Garcia,71,270.1620726,4963.216076,5.110720848,Twitter,AT&T,North Robertfurt,New Jersey,USA,66548
Colleen,Carey,38,248.1325144,2294.702478,2.483237297,Netflix,Sprint,Port Rebecca,Illinois,USA,76233
Joseph,Mccullough,55,202.6105996,746.8679658,0.927225162,Zoom,T-Mobile,South Richard,New Jersey,USA,4392
Melissa,Miller,45,842.8139623,3650.181416,4.387690799,Instagram,AT&T,New Steven,South Dakota,USA,87983
Rita,Martinez,46,178.628318,3899.913398,3.982950895,WhatsApp,T-Mobile,Levistad,West Virginia,USA,92235
Renee,Smith,98,566.236137,4271.534576,4.724385462,TikTok,Sprint,Port Jennifer,Texas,USA,32405
Laura,Horton,47,86.54704223,1542.172677,1.590546601,TikTok,Verizon,Coxville,Michigan,USA,87706
Eric,Ashley,77,950.0261624,2577.885721,3.445226449,Zoom,T-Mobile,Smithburgh,South Dakota,USA,99503
Nicholas,Cook,89,607.2807654,4294.652588,4.787044291,Twitter,Verizon,Weberhaven,Massachusetts,USA,55594
Lindsay,Torres,90,904.1209861,4330.444371,5.111880232,Twitter,Sprint,Goodmantown,Oklahoma,USA,71031
Jacob,Mccoy,27,403.8990017,177.1350231,0.56741604,Facebook,Verizon,Taraport,Oklahoma,USA,96643
Karen,Johnson,18,812.5653362,3371.038081,4.085550212,Instagram,AT&T,Freemanview,Iowa,USA,43549
Diana,Anderson,63,855.1179347,3028.35238,3.79245148,WhatsApp,Verizon,Derrickborough,New Jersey,USA,3822
Brittney,Moore,44,705.9197983,462.5219979,1.141056442,Netflix,T-Mobile,Porterbury,Hawaii,USA,67167
Nicole,Castro,91,102.0179918,4654.173594,4.644718345,TikTok,T-Mobile,Port Zacharyview,Utah,USA,24871
Hannah,Pitts,69,25.91928554,2254.592855,2.227062637,Snapchat,Verizon,Jeremyburgh,California,USA,43482
Kenneth,Perry,52,176.8740753,3387.575665,3.48090795,Twitter,AT&T,Lambside,New Jersey,USA,14209
Charlene,Cruz,67,126.9157894,4419.849088,4.440200075,Zoom,Sprint,Joneschester,Virginia,USA,82393
Sarah,Norris,79,727.8862876,694.0993008,1.388657801,Twitter,Verizon,Port Lauren,Alaska,USA,83959
Mr.,Jones,90,561.4367525,4286.42356,4.734238587,Zoom,T-Mobile,Lake Daltonmouth,Minnesota,USA,64674
Virginia,Ramirez,71,530.6913559,3635.312867,4.068363499,Snapchat,T-Mobile,West Lindaview,South Carolina,USA,17552
Robert,Hernandez,41,260.3386273,4205.981994,4.361641231,Instagram,Verizon,Melvinton,Delaware,USA,79607
Anthony,Ayers,31,163.0614614,2499.436741,2.6000959,Netflix,Verizon,Bellbury,Minnesota,USA,57070
Kendra,Johnson,22,214.4824901,215.750025,0.420148941,Snapchat,Verizon,Danielchester,Kentucky,USA,33048
Dr.,Bowman,97,406.2742373,3369.053426,3.686843422,Snapchat,Sprint,Barbaraside,Arizona,USA,6721
Richard,Terrell,77,742.7417747,1903.935521,2.584645796,Zoom,T-Mobile,Patrickstad,Illinois,USA,75782
Katie,French,73,261.9714504,2041.95838,2.249931475,Facebook,T-Mobile,New Laurenshire,Arkansas,USA,53474
Charles,Hicks,68,701.6268712,2234.247897,2.867065204,TikTok,T-Mobile,Annamouth,Colorado,USA,66935
Chelsea,Johnson,28,496.5967022,2489.902697,2.91650332,Netflix,Sprint,North Anna,South Carolina,USA,51322
Julie,Baker,32,886.58644,3326.574451,4.114414933,WhatsApp,AT&T,East Davidton,Arkansas,USA,13197
Anthony,Ferguson,31,240.5854153,3647.539597,3.796997083,Twitter,T-Mobile,Roseberg,Louisiana,USA,77994
Marcus,Wolfe,31,456.3481158,3895.369317,4.249724056,Netflix,T-Mobile,Waltersland,Oklahoma,USA,72843
Jessica,Owen,42,105.6981195,3374.450646,3.398582779,WhatsApp,AT&T,Spencerbury,Colorado,USA,33213
Ashley,Tran,38,341.8016112,4027.223129,4.266625722,Snapchat,Sprint,Coreyside,Connecticut,USA,89289
Jennifer,Ross,49,511.8116396,654.6385791,1.139111542,Zoom,AT&T,Lake Karen,Kentucky,USA,65701
Jose,Sanchez,90,735.4128122,4192.247448,4.812168223,Spotify,AT&T,Phillipville,Iowa,USA,93992
Raymond,Flores,97,206.0963489,1967.031481,2.122195147,Zoom,AT&T,Anthonyview,Ohio,USA,30785
Jennifer,Harris,55,225.9112071,2667.444545,2.825542727,Zoom,AT&T,Joneschester,Iowa,USA,53751
David,Martinez,86,635.2620621,2197.208032,2.766084077,Netflix,Sprint,Kingland,West Virginia,USA,98873
Jessica,White,42,388.6332056,2404.800162,2.727962273,Netflix,Sprint,East Justin,Arkansas,USA,19160
Jeremy,Long,48,487.2739186,1462.867041,1.904434531,Netflix,AT&T,West Michael,Illinois,USA,15059
Robert,Stephens,97,837.7735201,891.2570085,1.688506376,Snapchat,Verizon,Middletonland,Idaho,USA,78875
Dorothy,Osborn,49,504.0924681,569.2289286,1.048165426,Zoom,Verizon,West Lisafort,Connecticut,USA,79090
Connie,Martinez,72,655.9743868,2284.424253,2.871483047,Netflix,Verizon,West Lisaville,California,USA,21648
Sheila,Savage,77,660.2072912,670.0419329,1.299071508,Spotify,Verizon,New Catherinefort,Maryland,USA,87954
Joseph,MD,34,805.5758235,1262.692939,2.019793714,Instagram,T-Mobile,Johnmouth,North Dakota,USA,54105
Melody,Kim,82,641.7580936,711.3986338,1.321442117,WhatsApp,Sprint,Leebury,Kentucky,USA,99143
Kevin,Jimenez,57,74.1617274,590.1500963,0.648742015,Spotify,Sprint,Garzachester,Vermont,USA,24487
Thomas,Evans,26,348.7512529,4418.182682,4.655208921,Facebook,AT&T,West Christine,Wyoming,USA,8522
Linda,Fisher,58,989.4230217,3386.428467,4.27329247,Zoom,T-Mobile,Jasonmouth,Alaska,USA,57486
Carrie,George,50,204.5451859,4622.607604,4.714016396,Zoom,AT&T,North Amymouth,Minnesota,USA,67776
Katrina,Russell,38,590.8617876,3237.860183,3.7389863,Spotify,AT&T,New Jimmyton,New York,USA,95955
Aaron,Robbins,21,844.5112335,4227.557569,4.95319219,Zoom,Sprint,Port Brandonmouth,Arizona,USA,35375
Paul,Fleming,37,590.6929751,2798.728017,3.309981438,Zoom,T-Mobile,West Donnastad,Pennsylvania,USA,77305
Erica,Bennett,42,378.5475555,2340.018751,2.654849909,Twitter,Verizon,Pamelabury,California,USA,98146
Scott,Henson,96,89.42627709,2665.963135,2.690809973,WhatsApp,Sprint,Derekside,Kentucky,USA,17243
Christian,Obrien,93,368.0482535,1635.116198,1.956215284,Netflix,T-Mobile,Stevenland,Kentucky,USA,44805
Lucas,Todd,100,190.2468365,3306.963335,3.415244308,Spotify,T-Mobile,Michaelberg,Georgia,USA,73629
Wanda,Bates,88,961.2541881,4491.015763,5.324482374,Snapchat,Sprint,Jeanhaven,Ohio,USA,55710
Stephanie,Rasmussen,68,717.8815231,3922.64956,4.531768636,Instagram,Sprint,North Haleyton,Montana,USA,90180
Ian,Jacobs,76,751.8893228,2336.900053,3.016395875,Snapchat,AT&T,Perryfurt,Maine,USA,67356
Christopher,Stein,64,441.6095733,4771.899475,5.09131743,WhatsApp,AT&T,Port Malik,Ohio,USA,76400
Joshua,Johnson,64,118.8651799,4927.844316,4.928427242,Facebook,AT&T,Michellebury,Minnesota,USA,88641
Charles,Hodge,76,274.0493213,2490.848018,2.700095058,Spotify,Verizon,Jasonchester,Rhode Island,USA,95022
Robert,Singleton,77,267.113993,4329.967214,4.489337117,Snapchat,Sprint,Barnesview,West Virginia,USA,57250
David,Santiago,50,491.9115573,73.61276808,0.552269849,Facebook,T-Mobile,Timothyton,New Mexico,USA,18038
Juan,Jones,62,466.3699888,379.9451791,0.826479656,Twitter,Sprint,Brownview,Maryland,USA,31299
Jose,Stewart,72,439.0741352,160.8275742,0.585841513,Instagram,T-Mobile,Victoriahaven,Idaho,USA,53828
Lynn,Watson,54,501.017692,3877.156837,4.275561063,Zoom,Verizon,Shannonbury,Nevada,USA,90668
Kelly,Smith,33,987.1528512,444.9066016,1.398495559,Snapchat,Sprint,West Cheryl,Alaska,USA,43134
Michael,Norris,77,305.3700943,134.400203,0.429463181,Spotify,T-Mobile,Port Janetmouth,Arkansas,USA,88466
Jessica,Andrews,97,619.1164687,779.7229281,1.366054098,Instagram,T-Mobile,Lake Johnberg,Nevada,USA,72725
Kirk,Johnson,86,247.1126666,1566.159217,1.770773324,Zoom,AT&T,Jessicamouth,Pennsylvania,USA,21171
Mr.,Davis,42,471.9402033,2350.268375,2.756063065,Netflix,Verizon,Leslieville,Connecticut,USA,29872
Kimberly,Anderson,72,208.0487408,373.7462593,0.56815918,Twitter,Sprint,Cruzshire,Wisconsin,USA,3277
Hayley,Gomez,63,562.6103129,2519.962056,3.010324579,Facebook,AT&T,North Chadstad,Tennessee,USA,35048
Ashley,Barber,56,272.3616686,1277.904232,1.513931544,Twitter,Verizon,West John,Oklahoma,USA,41145
Troy,Wilson,87,46.42102755,1408.138901,1.42046868,Zoom,AT&T,Port Sethport,Pennsylvania,USA,30468
Heather,Espinoza,35,817.1183806,4118.416146,4.819857936,Spotify,Sprint,Mendezton,New York,USA,13783
Anna,Flores,56,136.972561,4935.271701,4.953363538,Facebook,T-Mobile,North Sethshire,Alabama,USA,32062
Shannon,Mccarty,40,374.3584111,2346.126945,2.65672398,TikTok,Sprint,Davisstad,Wyoming,USA,60591
Donna,Taylor,43,482.405833,1642.764941,2.075362084,Spotify,Verizon,East Jack,Minnesota,USA,37428
Daniel,Walker,20,438.1552004,4660.668472,4.979319993,Snapchat,Sprint,Kevinfurt,Iowa,USA,65658
Kerry,Peterson,59,728.4091061,2527.21981,3.179325113,Twitter,Verizon,New Jeffreyberg,Illinois,USA,75646
Jeffrey,Weaver,34,600.80883,3665.250177,4.166073249,Zoom,AT&T,Brandonland,South Carolina,USA,10075
Lisa,Thomas,94,302.4174709,2098.013153,2.344170531,Snapchat,Verizon,Port Jacobfurt,Oklahoma,USA,19171
Lisa,Marks,84,61.18596984,1052.615459,1.087696708,Instagram,T-Mobile,Salazarstad,Nevada,USA,27607
Kyle,Bauer,76,769.9191671,3291.681307,3.966406713,WhatsApp,T-Mobile,West Robert,Iowa,USA,62747
Curtis,Davis,29,359.0018554,3340.971115,3.613254854,YouTube,T-Mobile,Port Howard,North Dakota,USA,97744
Sara,Mcdonald,32,890.8274936,2327.910058,3.14329839,TikTok,AT&T,North Katelyn,Idaho,USA,15895
Devon,Miller,45,401.1062059,1386.250694,1.745465722,Snapchat,Verizon,Smithmouth,Nevada,USA,78827
Antonio,Yoder,48,720.4820201,4167.476786,4.773397271,WhatsApp,AT&T,Turnermouth,Colorado,USA,73827
Shelly,James,71,940.1690562,1412.824716,2.29784548,Facebook,Sprint,South Cassandra,Maryland,USA,83320
Sean,Payne,63,654.6409261,3312.168732,3.873837557,Spotify,Sprint,North Gabrielhaven,Alabama,USA,96342
Brian,Grant,37,419.3540243,1950.728838,2.314534045,Facebook,Sprint,Port Josehaven,New Jersey,USA,53114
Donna,Chavez,28,571.7252761,2388.779356,2.891117805,Zoom,Sprint,Lake Lori,North Carolina,USA,25314
Christian,Gomez,22,548.0107367,1096.443174,1.605912023,Spotify,T-Mobile,Justinville,Nebraska,USA,7068
Tonya,Jones,70,588.9718363,3264.92573,3.763571842,Instagram,Verizon,Boltonchester,New Jersey,USA,40189
Natalie,Douglas,86,155.3517858,1167.837876,1.292177404,Facebook,T-Mobile,Stephanieland,Maine,USA,55592
Janet,Myers,80,701.5247836,2454.284531,3.081845033,TikTok,Verizon,North Albertmouth,Arkansas,USA,35025
Tiffany,Good,35,153.592839,1675.873996,1.786588706,Spotify,Verizon,Amyview,New Mexico,USA,84103
Stacy,Gonzalez,39,24.47071547,4819.848377,4.730780364,Facebook,AT&T,New Marciachester,Nebraska,USA,66430
Kevin,Rodriguez,27,628.5322997,4911.994425,5.410670629,TikTok,Sprint,Lake Darlene,Maryland,USA,57642
Kimberly,Montgomery,26,125.7444365,3779.781971,3.813990633,WhatsApp,Verizon,Crystalland,Wisconsin,USA,14243
Dawn,Jones,65,772.7075203,4920.3916,5.559667109,Instagram,Sprint,Brittneyside,Alaska,USA,31416
Jonathan,Spence,76,867.306294,612.0756819,1.444708961,Instagram,Sprint,Schroederfort,Alaska,USA,15696
Charles,Simpson,66,945.2894224,4962.007037,5.768844199,Spotify,Sprint,Port Michelle,New Hampshire,USA,27151
Julia,Douglas,64,667.8321933,562.601786,1.201595683,TikTok,T-Mobile,Johnburgh,Maryland,USA,45752
Christopher,Hawkins,50,487.194744,2106.48628,2.532891625,Twitter,Sprint,South Lisamouth,Kansas,USA,546
Jerome,Young,97,358.7582699,1232.790472,1.554246819,Instagram,Verizon,Dianechester,Kansas,USA,4009
Katelyn,Willis,92,496.015843,4771.537519,5.14409508,Zoom,T-Mobile,Shafferberg,Kansas,USA,42725
Joshua,Brooks,79,198.4487061,3197.160177,3.3160243,Twitter,Sprint,Kaylachester,Wyoming,USA,95608
Leslie,Houston,80,354.9384213,3005.781292,3.281952845,Facebook,AT&T,Ramirezton,Utah,USA,48324
Joshua,Dixon,75,720.7512196,4987.320599,5.574288886,WhatsApp,Sprint,Huffside,Louisiana,USA,78077
Ashley,Jarvis,69,225.2487414,3081.509214,3.229255816,Instagram,Sprint,Port Barbara,Georgia,USA,18429
Katherine,Davis,80,271.4264643,3248.491411,3.4374198,WhatsApp,T-Mobile,South Michaeltown,Georgia,USA,91968
Cody,Rollins,38,751.8349732,271.6327815,0.999480229,Instagram,Verizon,Pennystad,New Mexico,USA,8493
Mr.,III,27,186.0575765,4302.30048,4.383162165,YouTube,Sprint,Port Jessicaton,Ohio,USA,9279
Joy,DVM,96,253.4287106,4851.942687,4.985714256,Zoom,T-Mobile,Murphybury,California,USA,41501
Jerry,Dodson,97,27.37208719,4803.540195,4.717687776,Netflix,T-Mobile,West Kathrynside,Oregon,USA,56227
Cindy,Turner,79,722.8510835,1144.472767,1.823558448,Netflix,Verizon,Maryville,Idaho,USA,60192
Amanda,Davis,78,621.7245299,1168.280953,1.748052229,Snapchat,T-Mobile,Clinechester,California,USA,39080
Kelly,Lynch,84,697.441598,1861.93327,2.499389519,Instagram,Verizon,North Michael,Ohio,USA,39302
Steven,Knight,35,222.1844843,1585.539851,1.765355796,Zoom,AT&T,Lake Teresachester,Hawaii,USA,21047
Alicia,Delgado,52,690.5026268,1562.792505,2.200483527,Facebook,Sprint,East Matthew,Florida,USA,75866
Emily,DVM,59,600.4128515,3045.82275,3.560776954,Netflix,T-Mobile,Mccarthyburgh,Vermont,USA,24926
Jacob,Johnston,77,372.4617494,4037.759634,4.30685682,Snapchat,AT&T,New Traviston,South Dakota,USA,48971
Kyle,Nguyen,19,443.4475535,4687.002395,5.010205028,Twitter,T-Mobile,Lake Kristintown,Nevada,USA,66043
Rhonda,Stevenson,98,572.2412982,385.909369,0.935694011,WhatsApp,T-Mobile,Christopherborough,Louisiana,USA,7095
Tony,Griffith,46,498.3592543,1425.993458,1.879250696,Twitter,AT&T,Port Ronnietown,North Dakota,USA,53369
Tammy,Bray,100,645.4097853,1312.318179,1.911843715,Zoom,T-Mobile,New Jared,Kansas,USA,38144
Christina,Nelson,80,189.1697818,1819.326335,1.961421989,TikTok,T-Mobile,West Tylershire,Georgia,USA,71314
Adriana,Hernandez,79,545.3028554,2150.454602,2.632575642,Instagram,AT&T,Hamiltonberg,New Hampshire,USA,23835
Adrian,Weaver,88,455.776688,1976.398785,2.37517136,Netflix,T-Mobile,Manuelbury,Nevada,USA,63692
Kevin,Morse,30,466.4102891,4763.128686,5.106971656,Netflix,Verizon,Kristenborough,Arkansas,USA,79202
Alejandra,King,36,474.6882301,2213.788828,2.625465877,Twitter,T-Mobile,Jacobsonland,New Mexico,USA,98481
Marisa,Doyle,90,882.6572442,2780.383227,3.57718796,Netflix,Sprint,Lake Davidside,Oregon,USA,2166
Joseph,PhD,74,820.4411667,3755.734738,4.468921782,Twitter,T-Mobile,Thomasport,Utah,USA,89047
Jonathan,Young,90,633.2742616,3639.169745,4.1723086,Instagram,Sprint,New Ericland,Massachusetts,USA,72146
Sherri,Wright,40,719.3220662,2935.674605,3.569332687,Twitter,Sprint,East Alexis,Kentucky,USA,50093
Jason,Wolfe,64,52.37460971,4311.118516,4.261223756,YouTube,T-Mobile,West Christopherberg,Texas,USA,37334
Paula,Davis,48,746.5518022,3139.697479,3.795165314,Facebook,AT&T,New Sandraport,Indiana,USA,90166
Michael,Mcmillan,50,491.3030416,4380.056295,4.757186852,Spotify,Verizon,Benjaminton,Ohio,USA,79129
Steven,Davis,100,324.5700889,1548.690465,1.82935601,Snapchat,Verizon,Burnshaven,Georgia,USA,96816
Grant,Humphrey,98,148.3791963,703.5172007,0.831930075,TikTok,T-Mobile,North Spencerton,Kentucky,USA,65042
Rachel,Gonzalez,60,84.45670245,4106.62626,4.092854455,Facebook,AT&T,Karenberg,South Dakota,USA,54303
Kayla,Bray,63,54.43682864,1943.463644,1.951074681,Spotify,AT&T,New Kristen,Colorado,USA,6142
Matthew,Patel,48,170.1782131,3272.86863,3.362350432,Instagram,Verizon,East James,Mississippi,USA,93372
Leslie,Blake,69,39.84235685,3699.690423,3.65188748,TikTok,AT&T,West Steven,Rhode Island,USA,29744
Michael,Bailey,97,735.31582,1667.216853,2.346223314,Facebook,T-Mobile,Port Michaelshire,Maryland,USA,57079
Brandi,Freeman,59,256.1279778,2550.558773,2.740905031,Netflix,T-Mobile,Ashleyshire,Kentucky,USA,42205
Jennifer,Livingston,56,375.0530227,4479.88625,4.741151633,Instagram,AT&T,Whitebury,New Jersey,USA,73084
Elizabeth,Thompson,67,824.4890517,4404.976514,5.106899967,Spotify,T-Mobile,Christopherburgh,New Jersey,USA,57550
Sandra,Clark,61,123.5109216,3759.317534,3.791824663,Snapchat,Sprint,Nancyhaven,Mississippi,USA,98681
Linda,Morris,43,837.2380899,3825.560683,4.553514427,Netflix,Verizon,Port Craig,Minnesota,USA,91456
Morgan,Massey,77,643.144947,4493.538023,5.016291963,Instagram,T-Mobile,Veronicatown,Missouri,USA,19107
Chase,Ruiz,25,348.6092195,3694.845317,3.948686071,Facebook,AT&T,New Stephanie,Massachusetts,USA,85494
Amanda,Dorsey,68,126.6291409,1730.947529,1.814039716,Facebook,Verizon,Robertview,Hawaii,USA,48699
Shannon,Wong,57,100.5777704,647.8742642,0.73091019,Snapchat,T-Mobile,Kellybury,Illinois,USA,51193
Jeremy,Zavala,34,342.1592026,2138.326295,2.422349119,YouTube,Verizon,Port Sarahview,Indiana,USA,40836
Thomas,Garcia,31,148.938553,482.3499085,0.616492638,Netflix,AT&T,South Sarahview,Wyoming,USA,91798
Sarah,Monroe,75,275.0331935,623.0653461,0.877049355,Netflix,Sprint,Karaview,Mississippi,USA,62467
Randy,Brown,55,62.42624245,4753.35186,4.702908303,Snapchat,Sprint,Lake Erik,Arkansas,USA,53911
Jeremy,Martinez,69,599.0583375,3395.640455,3.90107304,TikTok,T-Mobile,Sandrachester,West Virginia,USA,27456
Rebecca,Wilson,76,153.8233558,4265.463067,4.315709398,Twitter,Sprint,Alexanderport,Indiana,USA,43550
Leah,Hutchinson,82,759.16499,3232.351007,3.897964841,Zoom,T-Mobile,Joyceland,New Hampshire,USA,27919
Cynthia,Atkins,33,225.9932265,2121.773141,2.292740593,Snapchat,Verizon,South Dorothybury,Oklahoma,USA,59204
Robin,Payne,48,799.9968135,174.5359732,0.951692175,Spotify,T-Mobile,South Nicole,Alabama,USA,42932
David,MD,44,197.9831664,4781.393333,4.862672363,Zoom,T-Mobile,South Tarastad,Rhode Island,USA,32854
Jordan,Mccoy,45,724.1528981,401.1157367,1.098895151,Zoom,T-Mobile,North Leonardfurt,New York,USA,50751
Christopher,Williams,42,339.7439328,3070.307177,3.330128037,TikTok,Sprint,Jessicaburgh,Maryland,USA,44943
Mary,Simmons,71,587.2887949,555.9058981,1.116401067,Instagram,T-Mobile,Petersonchester,Colorado,USA,72394
Donald,Hudson,72,48.27519618,1456.531009,1.46953731,YouTube,AT&T,Elliotttown,North Dakota,USA,44111
Dawn,Medina,41,500.29199,969.7964136,1.435633207,Netflix,T-Mobile,Port Matthewburgh,Wyoming,USA,89010
Sean,Chan,91,157.2010158,2790.89873,2.879003658,Instagram,Verizon,Autumnburgh,New Mexico,USA,23544
Brooke,Robles,54,491.457025,4441.022958,4.816874984,TikTok,AT&T,South Nicholas,North Dakota,USA,30298
