First Name,Last Name,Upstream Data (MB),Downstream Data (MB),App Name,Timestamp
Matthew,Wheeler,49.26,373.06,Snapchat,2023-10-03 05:08:54
Tyler,Griffin,76.2,475.65,Twitter,2023-12-16 18:11:05
Melissa,Riley,0.55,39.95,Twitter,2023-07-15 09:08:16
Edward,Harding,31.19,169.47,YouTube,2024-02-12 07:37:23
Alexander,Davis,98.17,73.59,TikTok,2024-04-27 09:33:04
David,Duncan,8.45,211.91,Facebook,2023-07-27 13:17:37
Steve,Kim,47.94,489.29,Facebook,2023-11-10 18:19:03
Mark,Contreras,65.15,362.98,TikTok,2024-05-13 18:05:13
Roger,Thomas,26.46,209.58,TikTok,2024-03-22 05:32:10
Christina,Johnston,29.72,471.51,YouTube,2023-06-17 04:48:56
Jared,White,58.37,453.06,Snapchat,2023-06-17 16:19:42
Julie,Williams,88.09,367.1,WhatsApp,2024-05-17 09:58:37
Michael,Casey,7.65,184.62,Snapchat,2023-09-27 08:56:27
Robert,Davis,90.41,272.75,TikTok,2024-02-09 07:36:33
Kara,Bryan,31.33,424.18,YouTube,2024-04-12 11:07:03
Cheryl,Curtis,71.22,22.6,Snapchat,2023-07-16 06:03:21
Amy,Phelps,65.51,346.96,Instagram,2024-02-03 14:00:56
Richard,Terry,80.0,448.48,Instagram,2023-07-27 18:20:17
Curtis,Jackson,19.81,26.99,Snapchat,2023-09-28 07:22:03
Derrick,Barnett,45.02,184.01,YouTube,2023-10-23 10:41:22
Kelsey,Fuller,51.73,260.1,Twitter,2023-10-26 04:33:51
Cheryl,Lewis,10.89,478.26,Instagram,2023-10-11 10:43:28
Marie,Powell,39.75,253.14,TikTok,2023-06-27 10:14:06
Tara,Peters,50.49,167.68,Twitter,2023-07-18 12:52:01
Kevin,Cummings,28.37,234.87,WhatsApp,2023-10-05 17:58:21
Angela,Fowler,2.89,242.91,TikTok,2023-08-28 20:12:40
Heather,Welch,99.03,212.52,WhatsApp,2023-12-18 08:11:12
Noah,Schmidt,43.27,145.42,Facebook,2024-05-19 07:05:18
Paul,Hancock,91.24,86.34,TikTok,2023-11-13 00:12:48
Angelica,Fox,61.95,414.67,Twitter,2024-01-25 20:52:02
Jessica,Jones,85.67,59.72,Instagram,2024-05-24 07:07:01
Jonathon,May,63.69,402.14,Twitter,2023-07-05 10:26:07
Jennifer,Moore,70.43,217.69,Facebook,2024-04-25 01:13:34
Elizabeth,Watson,89.65,223.83,Facebook,2024-05-28 15:07:02
Ronnie,Turner,28.7,62.5,TikTok,2023-08-22 19:48:44
Ricardo,Serrano,62.64,427.27,YouTube,2023-08-14 08:20:20
Matthew,Henderson,26.98,65.13,TikTok,2023-10-01 19:58:13
Kathleen,Smith,4.38,291.48,YouTube,2023-09-14 08:03:44
Daniel,Sharp,49.56,445.93,Twitter,2024-05-16 22:13:16
Jerry,Moore,40.17,364.81,Snapchat,2023-10-28 00:22:10
Joshua,Joyce,82.3,123.68,Instagram,2023-11-22 13:00:27
Jamie,Jones,65.54,325.1,TikTok,2023-10-27 19:47:37
Sean,Garcia,0.39,155.45,YouTube,2023-11-13 14:49:21
James,Bell,14.25,302.49,YouTube,2023-08-15 08:00:15
Justin,Warren,93.33,144.65,Instagram,2024-03-25 01:30:21
Douglas,Moore,74.03,78.01,YouTube,2023-11-22 14:40:52
Andrew,Mcclure,10.16,310.45,Snapchat,2023-05-31 01:43:57
Justin,Webb,87.45,284.68,Twitter,2023-09-30 03:12:10
Marisa,Baker,81.74,268.01,TikTok,2024-01-19 07:32:17
Katelyn,Allen,66.68,244.45,Facebook,2023-12-19 02:04:51
Rebecca,Jackson,58.07,199.55,YouTube,2023-09-24 06:46:47
David,Eaton,51.15,407.96,YouTube,2023-09-08 22:55:14
Jonathan,David,18.85,103.31,WhatsApp,2023-09-02 06:35:51
Jeremy,Walters,27.06,125.63,WhatsApp,2024-05-05 07:44:04
Christopher,Stewart,13.07,75.5,TikTok,2024-03-08 14:06:45
Jennifer,Chambers,92.97,249.9,YouTube,2024-04-30 13:17:38
Victoria,Dalton,42.95,474.19,YouTube,2024-01-22 07:12:38
Donna,Villarreal,0.48,155.56,YouTube,2023-09-22 00:46:40
Jenny,Smith,51.52,474.67,YouTube,2024-02-05 21:56:17
Christopher,Trujillo,51.69,19.72,Instagram,2023-07-31 02:26:45
Jenna,Bond,58.0,54.73,Instagram,2024-04-12 20:43:30
Kim,Allen,13.56,456.56,WhatsApp,2023-06-24 22:13:42
Angela,Zuniga,15.24,447.42,Facebook,2024-04-19 03:17:38
George,Romero,53.15,330.77,YouTube,2023-11-03 03:04:40
Mary,Cochran,78.44,428.05,Snapchat,2024-03-10 00:16:14
Daniel,Matthews,83.43,226.44,Snapchat,2023-11-25 00:23:57
Charles,Lowe,81.71,253.44,Twitter,2023-12-15 06:13:17
Robert,Haley,86.76,99.46,YouTube,2024-05-26 21:49:00
Tina,Knight,41.23,2.22,TikTok,2023-12-31 02:05:35
Edward,Carrillo,12.22,462.0,Snapchat,2024-04-02 12:22:10
Grant,Hoffman,60.87,410.37,YouTube,2023-08-05 03:48:01
Joel,Vega,9.65,197.48,Snapchat,2024-05-27 20:54:33
Elizabeth,Potts,45.14,291.48,Twitter,2023-11-25 16:15:17
Stephen,Weiss,16.41,50.68,Instagram,2023-09-04 15:44:59
Kaylee,Garza,8.91,409.52,Facebook,2024-04-21 08:13:25
Michelle,Lopez,6.57,178.14,TikTok,2023-06-17 13:35:01
James,Young,17.22,91.39,WhatsApp,2023-08-12 15:31:20
Travis,Young,63.61,474.68,TikTok,2024-05-09 02:43:15
Alisha,Hartman,37.37,160.68,Snapchat,2023-07-10 20:19:20
David,Rowe,1.94,179.45,Snapchat,2023-11-07 21:06:57
Brenda,Bradford,63.64,173.98,Snapchat,2023-09-14 14:37:09
James,Clark,73.49,221.88,WhatsApp,2024-02-26 17:19:32
Darren,Davis,81.74,452.34,YouTube,2024-03-07 01:34:05
Joshua,White,89.27,100.28,Instagram,2023-06-07 18:06:33
Matthew,Bates,12.44,58.35,Facebook,2023-11-03 14:53:05
Amy,Stone,84.14,480.75,YouTube,2023-09-08 01:12:37
Vicki,Graham,86.0,451.56,YouTube,2023-10-29 14:43:04
Rebecca,Kent,60.96,386.57,WhatsApp,2023-12-24 03:10:54
Billy,Miller,45.49,267.47,WhatsApp,2024-04-16 19:55:20
Nicholas,Downs,16.11,294.66,Instagram,2023-12-19 23:21:55
Timothy,Bradford,35.39,457.8,TikTok,2023-12-19 23:27:01
Douglas,Smith,60.83,353.78,Snapchat,2023-08-17 09:18:29
Diane,Jones,3.91,73.59,Snapchat,2023-10-06 14:09:21
Angela,Gaines,22.03,252.94,Twitter,2023-10-12 03:10:09
Taylor,Braun,79.03,496.4,YouTube,2024-04-26 15:58:52
Stephen,Wilson,51.73,434.3,TikTok,2023-12-30 22:36:39
Jamie,Wagner,2.97,299.53,TikTok,2023-10-16 12:45:52
Heidi,Velasquez,34.76,32.98,WhatsApp,2023-10-11 01:56:23
Savannah,Hicks,6.27,179.63,TikTok,2024-03-15 07:57:14
Heather,Curry,19.55,466.39,Twitter,2023-09-30 18:18:45
Robert,Mullen,41.07,400.59,Instagram,2023-10-27 22:26:03
William,Zimmerman,97.3,239.28,WhatsApp,2023-11-25 08:32:55
Olivia,Mitchell,43.57,32.73,YouTube,2023-06-15 21:03:50
Mark,Hill,2.97,148.05,Twitter,2024-05-11 20:01:57
Tiffany,Jackson,83.29,492.97,Twitter,2024-04-16 18:24:44
Abigail,West,83.03,228.41,Instagram,2023-11-10 20:22:47
Michelle,Matthews,62.93,9.0,Facebook,2023-06-16 11:48:51
Laura,Boone,13.48,410.95,WhatsApp,2023-10-07 14:41:53
Jackie,Estes,56.42,254.23,Snapchat,2023-09-10 04:36:31
Kevin,Montgomery,14.32,277.44,TikTok,2024-03-27 08:34:16
Melissa,Singh,24.75,307.17,YouTube,2024-02-05 22:04:30
Steven,Ramos,89.6,315.25,Snapchat,2023-10-14 22:28:35
Omar,Gillespie,92.59,200.35,TikTok,2024-02-26 11:14:51
David,Davis,96.2,50.45,YouTube,2024-05-19 04:32:46
Tiffany,Neal,80.6,241.63,YouTube,2024-05-28 12:45:24
Stephen,Whitaker,74.24,405.81,Facebook,2024-01-18 17:07:11
Martha,Peterson,81.62,248.47,Instagram,2023-06-28 05:07:05
Lisa,Lucas,53.84,401.33,YouTube,2024-03-16 05:59:26
Peter,Hubbard,99.93,391.4,Facebook,2024-04-09 11:42:57
Laura,Spence,98.32,496.64,Twitter,2024-04-15 15:37:45
Roy,Barber,92.5,241.43,Snapchat,2023-05-31 08:29:50
Bailey,Buchanan,63.87,465.81,Instagram,2024-01-08 16:52:08
Jacqueline,Hernandez,29.89,264.93,Snapchat,2024-02-28 05:21:33
Edward,Foley,10.35,257.77,TikTok,2024-05-16 15:17:16
Jon,Burton,7.84,324.97,Instagram,2023-08-31 18:44:12
Gabriella,Carroll,24.25,379.52,Snapchat,2024-04-28 17:36:03
Lisa,Morris,88.52,438.93,WhatsApp,2023-10-13 03:26:03
Timothy,Avila,15.28,209.42,Facebook,2023-09-13 12:22:22
Curtis,Walker,59.44,479.26,WhatsApp,2023-07-23 05:15:19
Jackie,Brown,68.48,431.0,WhatsApp,2024-01-16 00:18:55
Nathaniel,Trujillo,50.53,28.24,YouTube,2023-06-25 22:07:57
Stephen,Brown,56.87,334.09,Instagram,2023-06-01 03:16:47
Caroline,Alvarado,83.29,290.0,TikTok,2023-08-24 01:45:02
Justin,Holmes,8.16,95.15,TikTok,2024-02-18 08:52:44
Janet,Barnes,91.79,150.33,Instagram,2024-02-09 18:06:35
Jason,Wilcox,82.35,254.54,Twitter,2023-06-23 11:03:50
Danielle,Reeves,7.47,471.0,Snapchat,2023-06-07 20:10:59
Travis,James,86.42,342.27,Twitter,2024-01-09 02:12:25
Jonathan,Durham,42.46,489.99,Twitter,2024-03-27 19:43:55
Holly,Nielsen,47.36,191.5,Facebook,2023-12-24 14:36:21
Robert,Murphy,32.99,147.26,Snapchat,2023-11-01 01:09:01
Madison,Blake,89.07,356.44,Twitter,2023-08-26 07:34:51
Ryan,Hernandez,84.05,201.6,TikTok,2023-08-07 19:24:52
Jacob,Floyd,86.87,189.62,Twitter,2023-08-12 02:55:06
John,Phelps,14.73,400.35,YouTube,2024-05-27 22:47:21
David,Hernandez,29.58,229.65,Facebook,2023-09-24 21:09:02
Don,Nelson,69.29,295.11,TikTok,2023-12-18 17:27:10
Mckenzie,Bennett,72.54,183.79,Twitter,2024-02-27 02:15:53
Elizabeth,Mcgee,43.12,451.37,YouTube,2024-02-05 01:27:08
Miguel,Douglas,92.66,328.45,WhatsApp,2023-09-09 17:14:59
Aaron,Kennedy,66.32,481.09,YouTube,2023-09-27 04:27:44
Allen,Sexton,66.18,496.78,Instagram,2023-12-03 06:06:44
Dylan,Simon,39.65,49.68,Facebook,2024-05-06 02:51:01
Kimberly,Friedman,30.18,208.89,Instagram,2023-06-28 21:57:23
Jeff,Chen,33.58,281.1,WhatsApp,2023-06-18 21:20:15
Jennifer,Anderson,37.98,460.48,Facebook,2024-03-20 19:09:48
Ryan,Sawyer,43.78,464.22,TikTok,2023-07-18 07:00:01
Valerie,Gomez,84.61,478.35,Twitter,2024-03-07 16:17:58
Ana,Brown,27.19,247.06,Instagram,2023-09-16 19:37:07
Jennifer,Riley,38.19,276.06,Twitter,2023-08-20 12:49:18
Chelsea,Kirby,39.69,345.13,TikTok,2023-07-19 18:25:13
Lisa,Gray,94.7,50.41,TikTok,2024-04-22 02:38:04
Michelle,Jackson,74.58,111.47,Snapchat,2024-01-11 11:04:00
Brittany,Rodriguez,52.68,491.18,WhatsApp,2024-04-22 20:02:30
Steven,Rodriguez,33.15,73.31,WhatsApp,2023-09-06 07:30:13
Daniel,Davis,16.36,192.17,Snapchat,2024-03-25 20:29:14
Denise,Martin,67.44,73.4,Instagram,2023-09-14 04:22:46
Lori,Hodges,22.81,178.86,WhatsApp,2023-08-29 03:27:18
Caroline,Newman,82.04,490.19,Instagram,2024-01-14 15:57:34
Kathryn,Vazquez,41.06,1.11,Snapchat,2023-06-12 17:44:15
Keith,Garcia,89.38,246.17,Snapchat,2023-11-04 18:52:56
Melinda,Watson,11.26,379.84,YouTube,2023-10-06 05:22:17
David,Lambert,24.24,293.88,TikTok,2023-10-21 20:38:08
Adam,Valdez,57.15,336.2,Facebook,2023-10-31 07:36:23
Jacob,Haley,20.58,256.59,Snapchat,2023-11-30 18:51:24
Brent,Lopez,82.3,358.16,Instagram,2023-08-11 01:50:54
Jessica,Bernard,5.19,218.27,Instagram,2024-03-19 23:12:48
Richard,May,68.54,450.6,Facebook,2023-11-22 08:32:02
Kathryn,Williams,6.29,331.99,YouTube,2024-05-17 07:07:49
Colton,Bailey,17.22,438.69,Twitter,2024-02-02 16:01:29
Megan,Leblanc,85.49,335.76,Instagram,2023-11-10 11:40:40
Anita,Perez,71.64,401.3,Facebook,2023-11-16 12:59:03
Hunter,Mcknight,39.4,460.34,YouTube,2024-03-28 00:59:01
Ruth,Glass,85.86,276.73,Snapchat,2023-07-30 09:39:17
Nina,Horn,12.39,415.56,YouTube,2023-06-26 03:42:39
Joseph,Miles,84.46,308.83,Facebook,2023-08-01 06:30:40
Michelle,Garcia,42.0,422.28,YouTube,2023-09-07 16:38:31
Eric,Park,58.74,175.1,YouTube,2024-03-20 17:58:20
Jacob,Patel,2.77,245.87,Instagram,2023-12-22 11:45:41
Kelly,Hamilton,42.38,95.36,Twitter,2024-04-27 13:51:53
Susan,Robinson,84.77,244.19,Twitter,2024-03-19 13:04:03
Joseph,Copeland,30.98,61.37,Instagram,2024-04-22 17:37:48
Kimberly,Hernandez,20.58,176.88,Snapchat,2024-05-11 21:12:15
Russell,Alvarez,71.34,269.0,Facebook,2023-11-09 00:53:16
Lauren,Walker,19.93,63.64,Facebook,2024-05-19 03:07:22
Derek,Mcmillan,48.19,419.9,Snapchat,2024-01-04 22:36:48
Peter,Mcclain,81.62,408.15,Snapchat,2023-12-12 12:21:46
Daniel,Mills,99.6,457.01,Facebook,2023-06-25 06:56:16
Kim,Walker,94.35,450.11,YouTube,2023-09-10 14:48:59
Eric,Hall,11.28,344.8,Twitter,2024-02-08 16:02:51
Miguel,Rivera,30.8,161.67,Facebook,2023-09-30 15:39:21
David,Fletcher,85.93,46.33,TikTok,2024-01-24 03:57:53
Alex,Johnson,90.65,218.79,TikTok,2023-09-25 18:32:59
Darren,Ellis,3.23,56.49,Instagram,2023-08-15 12:40:47
Andrea,Powell,97.88,336.89,Facebook,2023-07-28 15:00:58
Vanessa,Vargas,63.67,261.09,Snapchat,2024-03-05 19:46:12
Lindsey,Stokes,96.79,72.87,Facebook,2023-12-06 18:10:38
Christopher,Wilson,81.47,421.55,Twitter,2023-08-17 23:36:54
Kelsey,Park,8.5,306.37,YouTube,2023-10-03 12:00:49
Paul,Brown,12.15,199.14,Snapchat,2024-05-16 05:07:04
Anne,Garrison,52.86,170.06,TikTok,2023-11-28 09:11:20
Robert,Howard,44.7,490.86,WhatsApp,2024-03-04 05:04:46
Kari,Sosa,45.01,266.43,Instagram,2024-04-19 18:16:23
Bruce,Lawrence,80.96,294.96,WhatsApp,2023-10-08 02:23:28
Katie,Roberts,28.72,178.32,YouTube,2024-05-19 05:25:34
Nathan,Garza,84.3,128.73,Twitter,2023-06-25 04:04:44
Andrew,Soto,8.15,444.56,Instagram,2023-10-02 20:29:07
Dalton,Wilson,16.05,242.02,TikTok,2023-09-14 10:43:20
Jennifer,Wong,17.08,456.03,TikTok,2023-06-01 03:36:03
Karen,Myers,73.55,346.14,WhatsApp,2024-02-10 17:49:51
Joseph,Williams,65.67,266.66,YouTube,2024-05-13 16:08:50
Zachary,Rodriguez,93.56,33.65,TikTok,2023-07-30 05:55:28
James,Rhodes,50.12,14.24,Facebook,2024-05-25 13:55:07
Joshua,Hunt,23.08,262.72,Instagram,2024-05-27 07:00:14
Michael,Cuevas,69.91,154.77,TikTok,2023-10-20 13:41:45
Amanda,Schneider,26.23,346.97,Facebook,2023-09-05 13:58:00
Isaiah,Fernandez,1.26,65.46,Instagram,2024-01-18 17:54:47
Erik,Flores,17.84,76.17,Facebook,2024-03-25 17:45:37
Jasmine,Blackwell,93.04,122.7,TikTok,2023-10-29 03:02:18
Manuel,Bell,83.6,26.94,Twitter,2023-08-24 20:32:38
David,Blair,30.75,458.91,Facebook,2023-12-21 07:12:29
Anne,Luna,77.11,441.33,Twitter,2023-10-16 15:34:42
Pamela,Fowler,65.34,141.56,WhatsApp,2024-01-12 19:31:49
Michael,Johnson,35.17,451.53,Snapchat,2024-02-23 02:18:46
Nicole,Boyd,25.37,449.23,WhatsApp,2023-12-03 04:31:31
Ann,Morales,23.79,258.03,Facebook,2023-12-13 04:06:13
Matthew,Phillips,8.5,87.38,TikTok,2024-01-02 20:59:22
Tim,Michael,51.37,225.08,Facebook,2023-11-29 09:06:33
David,Liu,80.02,259.22,Facebook,2023-08-14 21:58:08
Kyle,Santos,57.24,261.21,Instagram,2023-08-11 18:38:34
Betty,Grant,63.84,95.96,Snapchat,2023-11-25 13:51:47
David,Smith,89.46,424.77,YouTube,2023-09-19 05:33:21
Lindsey,Johnson,85.62,472.71,Facebook,2023-12-31 07:08:11
Terri,Watkins,81.63,25.43,Twitter,2023-12-15 10:24:52
Anna,Murray,45.35,35.19,Snapchat,2024-03-08 11:25:07
Thomas,Wright,86.9,153.58,Twitter,2024-05-24 18:52:38
James,Hebert,22.17,116.81,WhatsApp,2024-01-21 09:34:42
Tracy,Ross,90.4,48.47,WhatsApp,2023-06-15 17:27:30
Stephanie,Shelton,15.61,223.68,TikTok,2023-08-08 16:34:56
Yvette,Duran,55.0,364.1,TikTok,2024-04-11 16:03:48
Gavin,Hardin,11.41,294.23,Instagram,2023-08-03 11:13:00
Kristine,Henderson,75.18,265.84,Snapchat,2023-09-13 02:18:28
Veronica,Murphy,60.84,374.72,WhatsApp,2024-01-15 03:31:28
Jaime,Boyd,9.1,404.88,Twitter,2024-02-24 17:16:02
Timothy,Glass,87.13,437.54,TikTok,2023-07-11 04:14:36
Olivia,Mills,18.29,239.53,WhatsApp,2024-04-10 13:03:26
Roger,Gamble,99.3,208.54,TikTok,2023-08-27 16:49:36
Christie,Lewis,47.27,331.53,YouTube,2024-01-04 21:38:31
John,Morton,87.1,201.22,Facebook,2023-09-30 14:38:12
Edward,Santana,63.82,418.68,Facebook,2023-07-16 23:07:02
Regina,Leonard,43.61,396.48,WhatsApp,2023-09-29 02:43:48
Anita,Allen,82.7,178.65,TikTok,2023-08-03 09:44:31
Kayla,Newman,76.34,166.91,Snapchat,2023-09-22 19:23:14
Cindy,Thomas,17.64,121.45,Facebook,2024-03-17 22:08:44
Joseph,Williams,12.36,116.25,Twitter,2024-05-17 20:48:49
Kristen,Miller,98.8,433.49,Twitter,2023-10-05 00:18:26
Thomas,Pierce,55.03,458.88,Twitter,2023-10-31 01:52:27
Philip,Wilson,2.12,84.22,YouTube,2023-12-03 00:35:45
Ashley,Banks,71.38,409.46,Facebook,2024-02-09 10:46:25
Edwin,Brown,27.83,31.72,Facebook,2023-08-16 10:07:33
Bryan,Alexander,62.68,109.35,YouTube,2023-06-27 20:05:24
Adrian,Owens,20.27,75.88,TikTok,2024-01-29 15:51:31
Jordan,Duarte,84.62,400.74,WhatsApp,2023-06-28 18:13:09
Brittney,Taylor,80.18,280.25,WhatsApp,2023-10-26 19:25:55
Michelle,Cole,64.15,402.89,Facebook,2024-02-13 10:56:22
Pam,Haynes,81.91,419.24,YouTube,2023-11-16 18:31:49
Troy,Reynolds,61.51,122.37,Instagram,2023-07-11 08:54:16
Robin,Steele,42.94,328.72,Facebook,2023-07-30 04:43:33
Helen,Dalton,86.26,268.51,Facebook,2024-01-23 16:11:36
Jessica,Stephens,91.49,170.62,Instagram,2023-08-18 03:01:14
Robert,Walls,4.62,90.9,YouTube,2023-09-09 01:36:42
Drew,Moreno,85.13,100.54,Twitter,2023-12-16 19:09:07
Fred,Powers,36.82,81.56,TikTok,2023-07-16 21:13:47
Curtis,Martinez,24.88,47.02,Facebook,2024-03-21 14:07:36
Jessica,Smith,37.17,67.35,Instagram,2023-08-17 23:35:09
Mike,Ward,6.41,14.25,TikTok,2023-06-23 04:07:35
Edward,Johnson,75.42,380.13,WhatsApp,2023-07-07 15:26:25
William,Johnson,12.51,233.86,YouTube,2023-10-21 15:35:26
James,Lee,79.98,50.82,YouTube,2023-06-27 09:38:49
Melinda,Cook,58.83,334.88,Facebook,2024-04-21 02:27:21
Kevin,Moore,39.95,406.3,YouTube,2023-07-01 05:55:32
Amanda,Perez,39.02,42.91,Instagram,2024-03-02 14:09:07
Raymond,Vargas,47.77,210.44,TikTok,2023-12-12 20:57:54
James,Henderson,72.29,35.83,TikTok,2023-08-11 07:41:55
Danielle,Robinson,80.43,4.49,TikTok,2023-08-17 12:14:21
Adam,Taylor,95.71,161.6,Instagram,2024-01-18 20:10:24
Jared,Tucker,80.07,317.87,Facebook,2023-11-24 04:20:09
James,Thornton,98.0,359.75,WhatsApp,2024-02-13 06:27:52
Michael,Taylor,30.99,244.26,TikTok,2023-07-05 00:24:46
Hannah,Taylor,63.39,334.08,Instagram,2024-03-31 06:12:53
Matthew,Franklin,45.93,246.21,WhatsApp,2023-07-08 08:20:27
Amanda,Flores,19.16,487.51,WhatsApp,2023-07-18 07:59:16
Matthew,Sanders,52.87,112.54,YouTube,2023-07-23 19:22:43
Lori,Lee,23.79,337.37,Snapchat,2023-10-24 11:25:51
Ricky,Calhoun,17.17,213.73,Twitter,2023-09-12 10:20:43
Thomas,Knox,51.04,2.88,Twitter,2023-06-17 10:15:27
Benjamin,Lynn,31.16,401.02,TikTok,2024-04-29 12:47:42
Lori,Mckinney,31.79,25.67,TikTok,2023-07-05 19:28:58
Joshua,Savage,10.74,263.55,Twitter,2024-05-20 06:38:39
Melissa,Hensley,74.48,342.15,WhatsApp,2023-07-23 17:37:09
Nicolas,Mendoza,11.73,46.65,Instagram,2023-08-10 17:48:28
Elizabeth,Livingston,61.03,262.11,Twitter,2023-11-06 11:31:07
Jasmine,Alvarez,15.08,393.59,Facebook,2024-01-18 01:19:47
Brooke,Hunter,25.02,286.99,WhatsApp,2024-01-26 18:22:57
Collin,Peterson,63.79,344.24,Facebook,2024-02-16 17:38:39
Edward,Boone,87.28,17.18,Snapchat,2023-09-29 16:59:50
John,Mclaughlin,76.43,493.95,YouTube,2023-07-12 17:26:15
Douglas,Calderon,68.29,351.31,Instagram,2023-06-23 18:52:31
Sabrina,Little,28.12,32.03,TikTok,2024-01-31 07:24:30
Jason,Hunter,46.89,356.02,Facebook,2024-02-03 15:09:50
Melissa,Miller,52.63,477.07,Snapchat,2023-06-15 09:29:53
Melissa,Lee,0.25,274.6,YouTube,2023-10-20 18:46:09
Tara,Lewis,68.98,145.48,Instagram,2024-04-29 14:12:56
Randall,Miller,8.03,261.64,YouTube,2024-02-13 18:10:48
Tracy,Ferguson,40.82,476.82,TikTok,2023-07-11 04:10:14
Albert,Roth,30.86,144.57,WhatsApp,2024-05-06 11:04:53
Tonya,Walton,23.87,96.47,YouTube,2023-09-12 06:36:55
Anthony,Baker,1.89,193.58,Instagram,2023-08-30 09:08:02
Erika,Young,88.44,259.85,TikTok,2023-07-10 04:58:07
Kenneth,Maxwell,8.93,51.81,Instagram,2023-10-14 12:04:59
Michael,Smith,50.6,446.59,YouTube,2024-05-28 03:05:07
Carl,Taylor,29.47,195.38,TikTok,2023-12-17 12:09:10
Jill,Smith,62.13,34.71,Facebook,2024-05-08 16:32:02
Joshua,Marquez,72.96,59.14,YouTube,2023-10-27 19:07:53
Jasmine,Black,52.9,243.05,Twitter,2024-01-15 07:36:48
Corey,Sanchez,5.36,171.35,Facebook,2023-10-20 11:01:15
Gregory,Jones,89.56,375.07,Twitter,2023-09-17 23:18:59
Stephen,Bryant,4.6,231.03,Instagram,2023-10-26 04:58:33
Destiny,Miranda,90.75,382.41,WhatsApp,2024-03-11 23:55:04
Michael,Robles,85.75,34.53,Instagram,2023-06-24 09:08:50
Thomas,Rodriguez,1.5,266.22,WhatsApp,2023-07-08 21:09:41
Rachel,Henderson,43.18,105.24,Instagram,2023-07-26 22:20:07
Joseph,Flores,33.88,448.07,YouTube,2024-05-26 04:03:12
Scott,Harper,93.47,277.71,WhatsApp,2023-07-07 07:59:11
David,Davidson,55.61,192.06,Facebook,2023-08-06 06:41:57
Jaime,Jones,91.7,477.96,WhatsApp,2023-12-17 21:48:29
Jennifer,Turner,32.52,366.7,Snapchat,2023-09-04 16:22:02
Kristin,Bentley,81.21,245.31,Instagram,2023-08-23 15:17:43
Melissa,Elliott,43.52,491.28,Instagram,2023-12-03 04:19:39
Susan,Robinson,48.52,117.38,Instagram,2024-01-09 21:16:03
Daniel,Fowler,89.81,104.22,YouTube,2024-01-06 06:19:16
James,Tate,35.74,4.79,YouTube,2023-06-01 19:20:40
Alexandra,Moreno,41.69,472.84,YouTube,2023-09-30 18:41:00
Gregory,Alvarez,99.64,287.45,Snapchat,2024-02-19 18:25:13
Angel,Hahn,83.52,229.35,Twitter,2023-10-21 02:11:33
Luis,Padilla,2.82,94.44,YouTube,2023-11-23 06:25:39
Nicole,Guzman,27.95,20.08,Snapchat,2023-07-13 05:48:17
Mark,Diaz,40.4,417.62,Facebook,2023-07-29 00:01:10
Jonathan,Brown,74.78,487.64,WhatsApp,2023-06-29 09:24:56
Olivia,Baxter,15.47,256.65,YouTube,2023-07-15 05:58:47
James,Hansen,27.1,90.44,Facebook,2023-09-01 23:19:25
Christopher,Marshall,78.14,138.35,WhatsApp,2024-03-21 03:37:53
Timothy,Bryant,73.18,214.27,Facebook,2023-12-02 10:55:46
Karen,Nicholson,11.84,397.86,TikTok,2024-02-04 11:45:03
Jenna,Saunders,16.56,208.74,TikTok,2024-01-23 00:10:25
Kaitlyn,Smith,10.4,383.33,YouTube,2024-03-05 07:52:16
Susan,Thomas,82.28,274.18,WhatsApp,2024-02-24 01:44:54
Sabrina,Park,90.77,445.46,Instagram,2023-07-09 14:34:26
Christopher,Faulkner,53.13,280.5,YouTube,2023-08-29 21:10:37
Tara,Powell,63.24,82.9,Twitter,2023-07-13 23:59:26
Alex,Hart,10.03,78.78,WhatsApp,2023-07-28 14:55:48
Kenneth,Key,68.68,68.76,YouTube,2024-05-04 17:54:36
Stacey,Mcclain,23.83,363.5,WhatsApp,2023-10-07 17:40:11
Alexis,Hartman,59.39,142.23,YouTube,2023-07-10 19:20:30
Brooke,Smith,73.67,449.59,Snapchat,2023-06-07 00:54:01
David,Wilson,38.81,262.46,Facebook,2024-02-10 06:42:38
Brittany,Little,37.29,1.42,WhatsApp,2023-08-01 07:16:25
Michael,Reyes,75.56,392.9,YouTube,2024-03-04 16:17:57
Mark,Miller,98.24,406.68,Snapchat,2023-09-21 23:49:19
Harold,Holmes,35.87,253.56,Snapchat,2024-05-20 08:08:28
Dennis,Simpson,86.68,131.14,Instagram,2024-02-15 18:45:48
Kevin,Zimmerman,9.05,238.09,Facebook,2023-12-27 15:19:59
Tracy,Flores,76.1,290.17,Snapchat,2023-11-19 23:36:19
Paula,Velez,20.6,67.83,TikTok,2024-03-22 13:23:46
Douglas,Smith,52.52,222.29,Snapchat,2023-11-08 05:02:17
Nathan,Diaz,93.37,329.09,Snapchat,2023-11-07 04:15:01
Eddie,Martin,19.33,178.62,Instagram,2024-05-22 20:15:19
Mary,Thomas,28.55,281.41,Instagram,2023-07-12 23:37:41
Daniel,Baker,53.87,44.88,TikTok,2023-08-26 16:12:26
Elizabeth,Simon,96.33,488.23,WhatsApp,2024-05-16 05:16:00
Valerie,Woods,26.33,467.59,Twitter,2023-09-15 19:07:45
