First Name,Last Name,Network Provider,Total Data (GB),Age
Jerry,Farley,Sprint,9.142514,63
Melissa,Kennedy,AT&T,6.674359,44
Keith,Fuller,Verizon,9.281075,49
Julia,Cervantes,Verizon,9.56961,29
Deborah,Flowers,T-Mobile,7.403775,42
Jessica,Williams,AT&T,1.434434,39
Lori,Martinez,Sprint,1.24896,95
Justin,Christensen,Sprint,2.12166,37
Gail,Owens,Verizon,1.88577,50
Jacob,Booth,AT&T,1.339096,45
Oscar,Gibson,Sprint,7.396633,42
Patricia,Warren,Sprint,4.285313,37
Brett,Shaw,Sprint,6.725918,80
Erin,Moyer,Verizon,5.517421,26
Scott,Bailey,Sprint,4.306582,26
Tara,Hendrix,Sprint,3.218977,89
Cody,Collier,Verizon,6.929068,54
Kimberly,Franklin,Verizon,1.277949,46
Kyle,Zimmerman,Verizon,9.161258,95
Jacob,Williams,Sprint,8.438795,63
Jay,Schultz,Verizon,7.32647,73
Daniel,Velasquez,Sprint,5.150101,93
Kelly,Compton,Sprint,7.311184,76
Dawn,Smith,AT&T,2.338499,48
Lori,Bartlett,Sprint,1.89055,66
Tyler,Waters,T-Mobile,6.934789,36
Rachael,Rice,Sprint,7.262627,31
Jeremy,Wood,AT&T,2.784932,100
Catherine,Smith,Verizon,5.9029,46
Emily,Harris,T-Mobile,9.711646,97
Kurt,Rose,T-Mobile,6.524453,64
Michelle,Tanner,Sprint,6.315507,59
Patrick,Wheeler,Sprint,0.64452,64
Tyler,Wheeler,Sprint,9.33422,36
Tara,Montoya,T-Mobile,7.182352,51
Jonathan,Wells,Verizon,4.125727,77
Alison,Yang,Verizon,7.178687,51
Crystal,Graham,Sprint,8.226304,75
Alicia,Cervantes,AT&T,2.337386,94
James,Brown,AT&T,3.090818,99
Craig,Ramirez,T-Mobile,8.759364,44
Emily,Moore,AT&T,1.934644,82
Madison,Miller,Verizon,9.534527,78
Travis,Mckinney,Sprint,4.378213,100
William,Marquez,T-Mobile,8.383139,76
Justin,Lee,Verizon,1.921187,94
Mark,Marshall,Sprint,4.646629,98
John,Hernandez,Verizon,7.849765,62
Wesley,Lopez,Verizon,6.246787,68
Raymond,Mclaughlin,T-Mobile,8.119347,43
Kevin,Smith,Verizon,8.583239,29
Julie,Cook,Sprint,2.287355,82
Diana,Combs,Sprint,9.887082,25
Kimberly,Phillips,T-Mobile,7.493032,26
Joseph,Phillips,AT&T,8.682221,96
Paul,Wilson,Verizon,1.009188,81
Debra,Martinez,Verizon,8.45847,36
Jennifer,Williams,T-Mobile,6.165078,75
Travis,Huffman,T-Mobile,8.553942,19
Anna,Whitehead,AT&T,1.781762,26
Russell,Hicks,Sprint,7.753662,54
Brenda,Davis,AT&T,2.612218,68
Michael,Stevenson,T-Mobile,9.103347,96
Jacqueline,Good,Verizon,4.196208,81
Linda,Jones,AT&T,5.059606,97
Devon,Weber,Verizon,4.367782,79
Allison,Robertson,AT&T,2.142823,45
Jill,Torres,T-Mobile,5.23406,40
Beth,Thompson,T-Mobile,3.975647,23
Austin,Rodriguez,AT&T,7.738788,34
Krystal,Lowery,T-Mobile,9.698456,33
Scott,Tanner,Verizon,7.141581,45
Shane,Galvan,T-Mobile,3.79841,33
Collin,Mendez,AT&T,7.206344,67
Monica,Booker,Verizon,9.64788,62
Victoria,Bond,T-Mobile,6.200831,87
Sarah,Hamilton,T-Mobile,2.61298,76
Mark,Harris,T-Mobile,3.739946,67
Phillip,Thomas,AT&T,8.649507,82
Kevin,Krause,AT&T,6.960434,38
Randall,Cook,AT&T,9.42952,34
Travis,Singh,Verizon,6.0976,33
Jeffery,Brown,AT&T,6.337896,93
Christopher,Chang,Verizon,4.442641,32
Kurt,Castro,Verizon,8.611712,34
Natalie,Sparks,AT&T,8.149695,40
Erika,Ramos,Sprint,9.064115,39
Johnny,Harper,Verizon,5.673367,51
Michael,Wright,Verizon,9.52211,57
Marco,Freeman,Sprint,7.180874,61
Dillon,Russell,Verizon,1.617416,68
Angela,Benson,T-Mobile,6.047093,91
Denise,White,Verizon,3.112104,26
Melissa,Davila,Verizon,1.845565,65
Kelly,Shepard,Sprint,4.549171,35
Kathryn,Baxter,Sprint,0.982817,64
Frank,Butler,Sprint,1.932347,27
Richard,Velasquez,Verizon,9.958546,97
Yesenia,Santiago,T-Mobile,6.610871,57
William,Best,Sprint,7.510184,86
William,Johnson,Verizon,1.784326,71
Jessica,Smith,Sprint,2.290403,54
Caleb,Schmitt,Sprint,4.571684,32
Melissa,Sanchez,Verizon,7.030655,92
Jack,Savage,Verizon,7.866094,34
Sara,Arnold,T-Mobile,1.610083,100
Anna,Foley,AT&T,5.433755,63
Jessica,Odom,AT&T,0.743141,78
Savannah,Sullivan,AT&T,0.991392,39
Taylor,Snyder,T-Mobile,2.626104,26
Joan,Terry,AT&T,8.103177,87
Steve,Trevino,Sprint,4.735482,29
Helen,Fox,AT&T,2.184967,73
Christopher,Johnston,T-Mobile,9.912617,82
Mike,Long,Verizon,3.264052,40
Mary,Scott,T-Mobile,9.29076,83
Danielle,Perez,T-Mobile,4.282412,37
James,Mason,AT&T,3.406697,33
Carlos,Dickson,Verizon,2.305411,79
Aaron,Peterson,T-Mobile,4.257889,28
Aaron,Nicholson,AT&T,8.728697,29
Susan,Phillips,Verizon,8.803374,47
Katelyn,Baldwin,T-Mobile,3.541121,40
Danny,Rodriguez,Verizon,8.673338,36
Kim,Garza,Verizon,6.084897,68
Rebecca,Sanchez,T-Mobile,7.374817,49
Donna,Pitts,Verizon,6.787664,35
Troy,Perez,Verizon,9.824848,75
Chase,Ruiz,Sprint,4.8439,98
Katrina,Anderson,Sprint,6.227244,63
Brenda,Duncan,T-Mobile,2.355011,43
Carla,Hebert,AT&T,4.679315,93
Matthew,Rose,AT&T,4.926484,63
Gina,Johnson,Sprint,1.889743,61
Christopher,Mcconnell,AT&T,5.837965,94
Lauren,Mcdonald,T-Mobile,9.054466,56
Anita,Andersen,Sprint,4.190491,80
Allison,Rogers,Verizon,8.15755,73
Isaiah,Hernandez,AT&T,4.38603,88
Ryan,Turner,Verizon,5.901886,24
Christine,Waters,Verizon,8.935577,81
David,Carter,T-Mobile,7.108171,26
Michael,Diaz,Sprint,1.962799,70
Matthew,Cruz,Verizon,7.800076,56
Elizabeth,Mcbride,AT&T,3.177915,86
Jamie,Day,Verizon,8.110059,28
Susan,Kirk,Verizon,9.161313,64
Wendy,Zamora,T-Mobile,8.315602,18
Donna,Oliver,Sprint,7.50281,43
Matthew,Mills,T-Mobile,1.642231,36
Martha,Rodriguez,T-Mobile,2.583956,82
Nicholas,Marshall,Verizon,2.111492,29
John,Smith,Verizon,6.295465,91
William,Johnson,T-Mobile,5.101049,40
Tracy,Hernandez,T-Mobile,1.793343,22
Alicia,Sanchez,Verizon,4.889394,42
Melissa,Maynard,T-Mobile,7.078638,69
Patricia,Rush,Sprint,3.532328,99
Michael,Dodson,Sprint,7.902562,21
Jennifer,Garcia,T-Mobile,5.031241,97
Megan,Jordan,Sprint,7.228933,58
Jessica,Hensley,Sprint,4.250198,59
Peter,Kelly,AT&T,5.571711,78
Sydney,Acosta,T-Mobile,5.60824,92
Holly,Houston,AT&T,5.05952,60
Jonathan,Cruz,Sprint,8.041163,85
Rodney,May,AT&T,5.564926,89
Richard,Schmidt,T-Mobile,5.582674,44
Chad,King,Verizon,8.071756,58
Stephanie,Boyd,Sprint,2.232879,93
Sheila,Page,T-Mobile,1.075397,93
Tamara,Ayala,Verizon,9.930628,64
Julie,Nunez,Sprint,5.53983,34
Paul,White,T-Mobile,5.449303,90
Stephen,Holden,T-Mobile,2.684334,40
James,Perez,Sprint,7.431569,69
Edward,Tapia,Sprint,3.511743,63
Laura,Hodges,AT&T,6.763513,72
Sarah,Harris,T-Mobile,3.423242,45
Robert,Rodriguez,T-Mobile,1.546492,38
Scott,Saunders,AT&T,5.490828,59
Jessica,Johnson,AT&T,2.210392,52
Jessica,Vasquez,Sprint,8.416537,91
Craig,Johnson,AT&T,2.212514,23
Connor,Rivera,AT&T,0.657864,88
Yesenia,Fitzpatrick,AT&T,1.859165,36
Bradley,Powell,AT&T,5.546031,53
Kevin,White,AT&T,8.115465,45
Amy,Rice,AT&T,3.845093,43
Annette,Jenkins,Verizon,4.993132,46
Adam,Mcdaniel,Verizon,0.530702,96
Andrea,Freeman,T-Mobile,3.731313,49
Paul,Smith,AT&T,2.873912,93
Deanna,Gillespie,Sprint,6.363175,79
Christian,Evans,Sprint,7.776971,59
Jennifer,Miller,Verizon,9.740947,42
Kathryn,Smith,Sprint,3.319847,26
Jeremy,Lopez,T-Mobile,5.888661,57
Ashley,Franco,AT&T,9.696956,24
Elizabeth,Ryan,Sprint,1.200492,93
Kristin,King,Verizon,7.958234,100
Michael,Ballard,Verizon,3.446412,63
Susan,Moody,Verizon,6.968675,89
Mary,Holloway,Sprint,7.916846,69
Megan,Allen,AT&T,7.498604,30
Frank,Soto,T-Mobile,1.706062,43
Jeffrey,Solomon,T-Mobile,1.351263,46
Bethany,Caldwell,Sprint,6.171683,41
Christian,Wilkinson,Verizon,3.093507,85
Katherine,Bishop,Verizon,7.048117,60
Cheyenne,Scott,T-Mobile,8.761442,88
Donald,Alexander,Verizon,8.619899,94
Johnny,Barrett,AT&T,2.053973,58
Jaime,Lewis,Sprint,6.365429,52
Jason,Sherman,T-Mobile,0.80474,36
Amber,Johnson,T-Mobile,9.945059,49
Heather,Garrett,Verizon,7.735011,50
David,Phillips,AT&T,3.886079,33
Lydia,Foster,Verizon,3.690557,27
David,Wheeler,Verizon,9.929795,31
Melanie,Meza,AT&T,1.02876,77
Dana,Moore,Verizon,1.466656,19
Timothy,Rodriguez,AT&T,4.362178,75
Teresa,Shah,T-Mobile,7.378781,57
Katie,Chambers,T-Mobile,5.377838,26
Danielle,Perez,T-Mobile,2.649555,54
Justin,Rivera,Verizon,7.879289,20
Joyce,Bailey,T-Mobile,2.804497,32
Dan,Holmes,Verizon,3.161598,75
Daniel,Gallagher,T-Mobile,7.745757,39
Katherine,Lewis,Verizon,6.35193,90
Louis,Munoz,Verizon,5.290203,21
Heather,Townsend,AT&T,2.297178,57
Dalton,Buck,Verizon,8.967928,32
Anthony,Estrada,Sprint,3.95184,70
Christian,Alexander,AT&T,5.006396,39
Tyler,Castro,Sprint,4.90721,24
Nicholas,Cohen,Verizon,7.684212,91
Elizabeth,Whitaker,T-Mobile,6.570538,27
Andrew,Dickerson,Sprint,9.171688,94
Alison,Gonzales,AT&T,6.037968,66
Jose,Kennedy,T-Mobile,4.227273,32
David,Kennedy,AT&T,2.134182,79
Mckenzie,Ashley,T-Mobile,5.031396,83
Seth,Marquez,Sprint,9.838993,44
Jennifer,Parker,Sprint,4.385252,67
Wendy,Abbott,Sprint,7.258654,57
David,Harper,Verizon,6.865043,69
Heather,Jones,AT&T,6.720797,18
Beverly,Hicks,AT&T,0.757023,84
Anthony,Molina,T-Mobile,5.608347,88
Lauren,Russo,Verizon,5.86296,20
Robin,Webb,T-Mobile,8.298159,38
Anthony,Coleman,Verizon,8.596222,72
Brandon,Chandler,AT&T,7.366819,78
Aaron,Bird,Sprint,2.602095,46
Michael,Brewer,Sprint,7.576711,90
Christian,Morris,Sprint,1.498645,44
John,Hill,Sprint,5.902808,22
Kimberly,Clarke,T-Mobile,9.672357,32
Ryan,Mcdonald,T-Mobile,9.427201,77
Michael,Torres,T-Mobile,1.197464,23
Vanessa,Obrien,AT&T,2.000187,35
Kimberly,Martinez,Verizon,3.311454,95
Alexis,Brown,Sprint,4.251243,35
Brandon,Oliver,Verizon,1.287938,67
Kayla,Jones,Verizon,0.934287,26
Leslie,Andersen,T-Mobile,9.646818,79
Matthew,Robinson,Sprint,4.974056,85
Rita,Gutierrez,Sprint,7.753985,61
Paul,Thompson,T-Mobile,1.281007,39
Noah,Martin,Verizon,6.459696,99
Breanna,Salazar,T-Mobile,3.269962,57
Jessica,Combs,Sprint,1.525808,77
Elizabeth,Day,Sprint,5.187574,57
Elizabeth,Johnson,Sprint,9.450777,40
Heather,Bishop,Verizon,6.131008,85
Richard,Sanders,T-Mobile,2.45265,55
Adam,Thomas,Verizon,3.897199,44
Kristin,Davis,Sprint,8.187062,95
David,Jones,AT&T,7.271081,53
Edward,Garcia,Sprint,5.437695,40
Kimberly,Dominguez,T-Mobile,7.715261,23
Melissa,Adams,AT&T,4.065706,54
Paige,Hoffman,AT&T,9.333187,30
Marc,Alexander,Sprint,8.133345,87
Sara,Davis,Verizon,8.264976,96
Christopher,Kirk,Sprint,1.563731,51
Edward,Moss,AT&T,4.990158,90
Seth,Rivera,Sprint,3.764276,66
Joseph,Gates,T-Mobile,0.956196,56
Tanner,Arnold,Verizon,3.161962,71
Sara,Evans,T-Mobile,0.998204,21
Jose,Lambert,Verizon,8.054662,70
Tiffany,Parker,AT&T,0.970784,44
Vickie,George,AT&T,8.048265,46
Andre,Medina,T-Mobile,8.198145,28
Suzanne,Oneill,AT&T,7.484314,66
Melinda,Smith,AT&T,7.378013,99
Donald,Moody,AT&T,9.668322,94
Frank,Odom,Sprint,2.78277,97
Eric,Fritz,Verizon,4.651359,39
Gwendolyn,Cochran,Sprint,9.592773,54
Jenna,Garcia,Sprint,1.220847,82
John,Johnson,Verizon,1.899439,42
Chad,Owens,Verizon,3.506956,78
Hannah,Jackson,AT&T,1.703798,85
Zachary,Velasquez,T-Mobile,8.704312,78
Jason,Dixon,T-Mobile,1.761639,74
Timothy,Parsons,Verizon,2.206098,43
Kevin,Jackson,AT&T,2.273471,74
Sandy,Moran,Verizon,1.734891,39
Andrea,Park,AT&T,8.193799,54
Ashley,Nguyen,Verizon,1.006095,58
Seth,Short,Verizon,2.09214,49
Nathan,Erickson,Verizon,9.683734,100
Tracy,Johnson,Verizon,3.647241,50
Mark,Montoya,Sprint,2.485521,42
Brian,Gonzalez,AT&T,7.549812,40
Kimberly,Krause,AT&T,7.951051,51
Kevin,Schmidt,Verizon,5.688788,26
Shelly,Kelley,Sprint,8.130346,33
Christina,Brewer,AT&T,0.831169,88
Laura,Dawson,AT&T,1.064974,63
Lisa,Gonzalez,Verizon,9.211868,98
Blake,Chung,AT&T,5.728095,18
Shawn,Robinson,Sprint,9.518288,20
David,Patterson,T-Mobile,3.758052,80
Raymond,Sanders,Verizon,8.453893,83
Christopher,Gonzalez,AT&T,7.902074,36
Thomas,Phillips,T-Mobile,5.487759,54
Renee,Mullins,AT&T,8.606913,53
Molly,Mahoney,AT&T,5.18447,57
Rebecca,Taylor,T-Mobile,8.95037,37
Stephen,Gomez,T-Mobile,4.639623,72
Tara,Mercer,Sprint,9.518422,87
Barbara,Lewis,Sprint,4.676365,66
Keith,Hoffman,Verizon,5.861247,62
Eric,Simpson,Sprint,2.390409,63
Vicki,Tucker,AT&T,7.409337,80
Kristin,Rivera,Verizon,9.330139,95
Christina,Woods,T-Mobile,3.013446,50
George,Mcfarland,Sprint,4.701167,28
Felicia,Hernandez,T-Mobile,9.73227,43
Shane,Copeland,Verizon,3.337817,92
Brittany,Chandler,Sprint,4.016591,54
Melanie,Vargas,T-Mobile,8.341625,37
Philip,Brown,T-Mobile,6.599983,62
Jesse,Sweeney,Verizon,3.291727,60
Tara,Pacheco,Verizon,5.245874,100
Carrie,Hampton,Sprint,1.773871,31
Shirley,Flores,AT&T,5.401582,77
Stephen,Mitchell,Sprint,7.10541,44
Dana,Hansen,Sprint,5.421904,86
Alan,Nguyen,Verizon,9.123897,66
Sandra,Velasquez,AT&T,6.156634,71
Paul,Wilson,AT&T,2.847616,62
Monica,Hamilton,T-Mobile,9.065363,27
Richard,Williams,AT&T,9.694921,47
Amber,Smith,Sprint,3.518582,28
Lisa,Johnson,AT&T,9.066217,20
Bethany,Barnes,Sprint,7.054933,44
Lori,Taylor,AT&T,4.226283,81
Linda,Wagner,Sprint,9.462499,39
Chad,Davis,Verizon,9.326315,21
Thomas,Love,T-Mobile,1.346686,45
Heather,Bates,Sprint,6.94951,48
Grant,Sweeney,T-Mobile,1.955671,42
Kimberly,Dawson,AT&T,5.566106,93
Matthew,Smith,T-Mobile,2.287037,78
Travis,Lewis,Sprint,6.455099,33
Debbie,Dixon,T-Mobile,3.524246,20
Alexa,Jennings,T-Mobile,1.526705,57
Robert,Flores,AT&T,3.543267,23
Ryan,Ross,Sprint,1.474435,91
Jennifer,Bowen,Verizon,6.34962,79
Veronica,Santana,T-Mobile,5.18817,57
David,Hahn,T-Mobile,4.849534,76
Jessica,Chase,AT&T,9.059082,67
Bradley,Miller,AT&T,4.603578,61
Jonathan,Miller,T-Mobile,7.435124,24
Rhonda,Reese,T-Mobile,9.473397,62
Melissa,Hubbard,AT&T,5.279174,39
Kimberly,Sanchez,T-Mobile,5.892088,53
Michael,Carlson,AT&T,9.161178,57
Renee,Williams,Sprint,9.415257,50
Jessica,Smith,AT&T,1.99056,49
Timothy,Rodriguez,AT&T,9.948167,39
Thomas,Taylor,Sprint,3.93132,81
Nathan,Gonzales,Verizon,4.479473,41
Jennifer,Smith,Sprint,5.423679,78
Sabrina,Mejia,T-Mobile,4.760775,53
James,Brady,AT&T,9.993843,53
Jeffrey,Carter,Sprint,2.307203,36
Yesenia,Jacobson,Sprint,1.528435,64
Maria,Ruiz,T-Mobile,1.46384,95
Janice,Robinson,Verizon,3.286715,53
Angela,Smith,Verizon,8.374636,55
Travis,Evans,Verizon,5.669709,60
James,Williams,Verizon,8.185617,51
Julia,Terry,Verizon,1.085586,76
Renee,Brown,Sprint,2.84933,65
Makayla,Jacobs,T-Mobile,6.46855,26
Patricia,Mosley,Verizon,2.520279,91
Keith,Wallace,T-Mobile,4.116113,82
Megan,Pena,Verizon,9.389946,23
Melinda,Miller,Verizon,9.097312,61
Randy,Hull,Sprint,3.595612,56
Kimberly,Parker,Verizon,1.476314,30
Tina,Martinez,Verizon,4.696937,70
Matthew,Mitchell,AT&T,6.758927,50
William,Scott,Sprint,8.278655,98
April,Paul,T-Mobile,4.169977,22
Andrea,Matthews,T-Mobile,4.127999,76
Catherine,Scott,AT&T,2.726126,59
Dorothy,Stone,Verizon,7.799826,30
Jerry,Pope,Sprint,9.766488,47
Stephen,Abbott,Verizon,1.010474,76
William,Randolph,AT&T,2.812697,26
Patricia,Case,T-Mobile,1.05249,79
Dale,Briggs,Verizon,0.808547,81
Laura,Coleman,Verizon,9.54656,80
Monica,Hernandez,Sprint,3.907663,44
Christy,Wilson,AT&T,2.001948,82
Emma,Mitchell,AT&T,4.040172,60
Erin,Hill,AT&T,9.682749,76
Tracy,Vaughn,AT&T,8.384173,46
Kyle,Clark,AT&T,6.729081,75
Suzanne,Powell,Sprint,7.283774,79
Brenda,Rogers,Sprint,3.145077,60
Alexander,Russo,Sprint,9.036326,82
Michelle,Arnold,AT&T,4.504735,64
Alexander,Alvarez,AT&T,2.115541,92
Renee,Williams,T-Mobile,0.510002,75
Matthew,Ortiz,Verizon,3.898775,50
Ann,Bailey,AT&T,8.66223,72
Carl,Hodges,Verizon,6.894744,98
Victoria,Perry,AT&T,8.055257,66
Jack,Nielsen,Sprint,4.92039,67
David,Jimenez,T-Mobile,9.341958,24
Brandi,Robinson,Sprint,4.050134,78
James,Le,AT&T,2.32686,42
Jennifer,Barrett,AT&T,9.891037,76
William,Rodriguez,Sprint,3.058152,87
Robert,Sanchez,AT&T,2.678555,97
Frank,Savage,Sprint,8.449067,24
Julia,Moore,AT&T,8.362365,39
Julie,Lopez,Verizon,8.785672,50
Tonya,Knight,AT&T,1.564324,56
Joshua,Morrison,Verizon,6.278079,44
Maria,Wyatt,Sprint,9.70557,39
Christopher,Richardson,T-Mobile,9.962912,34
Andrew,Brown,T-Mobile,2.85288,91
Thomas,Vincent,Sprint,6.24926,73
Maureen,Perkins,Verizon,5.985552,75
James,Fisher,T-Mobile,7.277042,97
Harold,Schroeder,AT&T,2.649591,39
Daniel,Compton,Verizon,1.303627,22
David,Solomon,Sprint,4.971033,49
Rebecca,Hughes,T-Mobile,7.021451,64
Jodi,Spencer,Verizon,7.589129,57
Jeffrey,Griffith,AT&T,6.967395,66
Paul,Tucker,T-Mobile,6.825781,46
Danny,Miller,Verizon,6.988912,84
Jake,Lewis,AT&T,1.985689,19
Ashley,Thompson,Sprint,4.581107,34
Garrett,Hammond,Verizon,9.608365,57
Michael,Benson,T-Mobile,6.287948,21
Paul,Murphy,Verizon,9.533642,39
Cristian,Kim,Sprint,9.956293,34
Chelsea,Franklin,Sprint,1.789264,61
Tina,Patel,Verizon,9.940321,37
Daniel,Roberts,Sprint,0.921818,80
Cody,Bates,Verizon,6.994498,98
Jill,Wyatt,T-Mobile,4.853273,70
Tara,Munoz,Verizon,2.772547,97
Sandra,Butler,AT&T,5.771335,86
Shawn,Morris,T-Mobile,9.532235,38
Emily,Henderson,AT&T,4.982641,23
Nancy,Wilson,Sprint,5.720205,99
Amber,Evans,T-Mobile,6.891812,83
Christina,Newman,Sprint,1.988161,43
Paul,Hoffman,Sprint,8.573819,96
Michael,Jones,T-Mobile,8.040917,41
Angel,Schneider,T-Mobile,1.256783,37
William,Smith,AT&T,6.664227,97
Anthony,Peterson,AT&T,2.695961,26
Emily,Patel,Sprint,5.826188,92
Maria,Mayo,T-Mobile,8.630783,71
Maria,Montoya,AT&T,9.660552,64
Jose,Herring,Sprint,1.760297,32
Robert,Schneider,Verizon,6.813885,26
Travis,Wheeler,Verizon,2.73681,97
Danielle,Hill,Verizon,3.971364,94
Theodore,Henry,AT&T,0.742291,51
Amber,Austin,Verizon,7.277765,26
Terry,Mitchell,Verizon,7.950331,99
Andrew,Stephens,Verizon,8.747292,90
Randy,Stevens,Verizon,8.748459,89
Lindsay,Lawson,Verizon,1.193852,81
Timothy,Bender,Verizon,1.736902,68
Jared,Harris,T-Mobile,1.549069,42
David,Burnett,Sprint,7.384178,87
Frederick,Larsen,Verizon,3.074389,25
Sonia,Potter,Sprint,2.481892,82
Jennifer,Jones,Sprint,5.360743,73
Sue,Smith,AT&T,3.745164,30
Daniel,Aguilar,T-Mobile,4.780275,29
Wendy,Campbell,T-Mobile,8.192495,37
Christopher,Johnson,AT&T,6.258878,96
Sarah,Murray,AT&T,1.08455,80
Jacob,Porter,AT&T,0.789188,31
Susan,Ross,Verizon,1.274516,99
Russell,Finley,T-Mobile,6.690399,86
Candice,Diaz,T-Mobile,6.657321,85
Dustin,Larson,Sprint,2.425736,53
Colleen,Ramirez,Verizon,3.59728,40
Tonya,Hall,T-Mobile,3.766474,88
Danielle,Hughes,AT&T,7.634929,45
Paul,Morrison,AT&T,4.713292,63
Maria,Bradley,AT&T,4.832479,98
Christian,Pollard,Sprint,8.803503,23
Christine,Randall,Sprint,3.604318,72
Joshua,Murphy,AT&T,7.462948,42
Laura,West,T-Mobile,5.034285,74
Kevin,Brown,AT&T,6.962132,28
Michael,Summers,AT&T,9.886161,93
Emily,Hines,Verizon,4.92397,37
Sean,Smith,T-Mobile,8.572648,55
Timothy,Hill,Verizon,7.274395,88
Brenda,Reed,T-Mobile,7.314706,55
Travis,Stewart,Sprint,7.196419,92
Rachel,Gutierrez,Sprint,6.881431,82
Kimberly,Walsh,T-Mobile,8.195994,94
Stephanie,Cruz,T-Mobile,2.834739,49
Suzanne,Coleman,AT&T,6.354101,61
Heather,Brady,T-Mobile,3.14299,20
Madison,Jones,Sprint,4.766791,29
Joseph,Pacheco,Verizon,6.778469,42
Stephen,Wood,T-Mobile,1.341046,39
Monica,Hubbard,AT&T,3.680777,31
Teresa,Kirby,T-Mobile,5.8443,36
Olivia,Melton,Verizon,5.935919,57
Christina,Gutierrez,Verizon,5.078799,23
Emma,Hill,Verizon,6.717713,42
Desiree,Baker,AT&T,6.315961,24
Marcus,Kirby,Sprint,8.063558,33
David,Pierce,T-Mobile,3.751985,51
Samantha,Freeman,T-Mobile,4.493603,44
Angela,Shelton,T-Mobile,2.68401,33
Michael,Fisher,AT&T,4.957591,47
Alex,Jones,Verizon,5.385662,51
Erik,Ryan,AT&T,9.286078,45
Christopher,Leach,AT&T,4.867753,92
John,Rodriguez,Verizon,5.095014,93
Carol,Holden,Verizon,5.309042,53
Ricky,Harris,T-Mobile,9.968071,58
Jessica,Davis,Verizon,6.691582,32
Daniel,Bell,Sprint,9.234147,71
John,White,Sprint,1.512364,85
Charles,Miller,AT&T,4.285382,78
Troy,Mccullough,Sprint,3.093936,39
Alexis,Johnson,AT&T,5.426896,90
Daniel,Petersen,Verizon,2.719411,77
Oscar,Martin,AT&T,7.550265,77
Nicholas,Austin,T-Mobile,9.881035,22
Brian,Richardson,Verizon,6.540216,78
Ashley,Brooks,Sprint,8.673417,95
Gregory,Costa,Verizon,9.318813,82
Mark,Griffin,T-Mobile,2.025465,21
Cory,Johnson,Verizon,9.608021,37
Kimberly,Savage,T-Mobile,6.927737,76
Michele,Clark,Verizon,3.827936,98
Toni,Washington,Verizon,5.6649,82
William,Clark,Sprint,2.893892,54
Richard,Roman,Sprint,6.428984,20
Crystal,Lowe,Verizon,2.392166,36
Jody,Walker,T-Mobile,6.736853,51
Erica,Perry,Sprint,9.130411,96
Ronnie,Robertson,AT&T,4.742692,49
David,Miles,Verizon,7.366717,78
Brittany,Rice,Verizon,0.726019,28
Nicole,Christian,T-Mobile,5.929818,52
Christina,Harvey,AT&T,3.814585,59
Samuel,Bradley,Sprint,9.722839,40
Michael,Benson,Verizon,5.248706,95
Thomas,Jones,Sprint,8.461874,23
Rebekah,Mathews,T-Mobile,4.352179,74
Jessica,Berg,Sprint,2.589957,25
Nicholas,Wilkinson,T-Mobile,9.788718,44
Jessica,Richardson,Verizon,2.80469,82
Christopher,Smith,Verizon,7.628601,56
Matthew,Carlson,T-Mobile,3.613291,36
Melissa,Myers,Sprint,1.700189,62
Alexander,Torres,AT&T,1.706387,44
Anne,Ward,AT&T,3.785168,25
Christopher,Rowland,T-Mobile,7.08404,94
Robert,Little,Sprint,7.571191,58
Blake,Hernandez,Verizon,7.317649,62
Raymond,Parker,Verizon,4.606872,58
Linda,Griffin,T-Mobile,0.784902,60
Juan,Villarreal,Sprint,9.646474,78
Wanda,Owens,AT&T,3.115029,50
Richard,Ray,Sprint,8.729772,59
Deborah,Green,Sprint,1.973366,38
Beth,Reynolds,AT&T,6.342289,100
Madison,Spence,AT&T,9.335927,61
Chelsey,Nichols,Sprint,6.944474,25
Kim,Wright,Verizon,6.720536,35
Linda,Zhang,AT&T,4.260051,70
Wesley,Spencer,Sprint,7.162298,40
Robert,Carlson,T-Mobile,3.83786,33
Henry,Bautista,AT&T,6.45576,55
Steven,Jones,Sprint,7.678472,47
Heather,Mccoy,AT&T,4.127635,46
Elizabeth,Ward,Sprint,9.787337,21
Kaitlyn,Schmidt,AT&T,8.757562,24
Alison,Ortiz,Sprint,1.939769,34
Emily,Aguilar,Verizon,6.808856,90
Luis,Jackson,T-Mobile,0.991328,53
Robin,Stevens,Verizon,4.995417,52
Jessica,Hendricks,Verizon,3.851764,89
Crystal,Woods,Sprint,6.174066,96
Andrew,Moore,AT&T,6.181921,33
Alexandria,Frey,Verizon,7.240818,93
Tasha,Green,Verizon,1.057529,49
Jeffrey,Collier,Verizon,9.776075,91
William,Webster,Verizon,1.382468,74
Andrea,Miller,T-Mobile,8.545043,89
Brandy,Morris,Sprint,2.724075,51
Elizabeth,Jackson,Sprint,4.78931,25
Richard,Allen,T-Mobile,7.686393,37
Brandon,Jones,Verizon,1.827163,87
Jonathan,Evans,Verizon,1.382361,84
Kelly,Rios,T-Mobile,0.616213,53
Matthew,Clark,T-Mobile,2.087993,19
Edward,Jones,T-Mobile,3.622547,78
Troy,Caldwell,AT&T,5.963797,44
Andrew,Lane,Verizon,5.571411,43
David,Smith,Verizon,8.826542,92
Luis,Clark,T-Mobile,9.718177,86
Christine,Morris,Verizon,3.969052,89
